index_name,sector,date,level,n_members
sp500,Consumer Discretionary,2023-12-27,102.43607178784787,6
sp500,Consumer Discretionary,2023-12-28,102.452960096503,6
sp500,Consumer Discretionary,2023-12-29,102.28013150960264,6
sp500,Consumer Discretionary,2024-01-02,101.58906695539682,6
sp500,Consumer Discretionary,2024-01-03,99.65146568808343,6
sp500,Consumer Discretionary,2024-01-04,99.6513226799469,6
sp500,Consumer Discretionary,2024-01-05,99.78994549253075,6
sp500,Consumer Discretionary,2024-01-08,100.89271784650882,6
sp500,Consumer Discretionary,2024-01-09,100.07405285725757,6
sp500,Consumer Discretionary,2024-01-10,100.78177699925965,6
sp500,Consumer Discretionary,2024-01-11,100.3474399062722,6
sp500,Consumer Discretionary,2024-01-12,99.24392680362996,6
sp500,Consumer Discretionary,2024-01-16,98.7578205704506,6
sp500,Consumer Discretionary,2024-01-17,97.75011482890834,6
sp500,Consumer Discretionary,2024-01-18,98.22220944023736,6
sp500,Consumer Discretionary,2024-01-19,98.7396387449737,6
sp500,Consumer Discretionary,2024-01-22,98.39104292218931,6
sp500,Consumer Discretionary,2024-01-23,98.5026671356282,6
sp500,Consumer Discretionary,2024-01-24,97.96296583912188,6
sp500,Consumer Discretionary,2024-01-25,96.29040452696267,6
sp500,Consumer Discretionary,2024-01-26,96.57978533269221,6
sp500,Consumer Discretionary,2024-01-29,97.91467922911593,6
sp500,Consumer Discretionary,2024-01-30,98.10183756264777,6
sp500,Consumer Discretionary,2024-01-31,96.91572641991762,6
sp500,Consumer Discretionary,2024-02-01,98.19775487502562,6
sp500,Consumer Discretionary,2024-02-02,97.82833705956955,6
sp500,Consumer Discretionary,2024-02-05,96.18122347377616,6
sp500,Consumer Discretionary,2024-02-06,97.98530564478088,6
sp500,Consumer Discretionary,2024-02-07,98.98625528834499,6
sp500,Consumer Discretionary,2024-02-08,99.82686066126263,6
sp500,Consumer Discretionary,2024-02-09,99.8012022083281,6
sp500,Consumer Discretionary,2024-02-12,99.82964114181337,6
sp500,Consumer Discretionary,2024-02-13,98.14588488472353,6
sp500,Consumer Discretionary,2024-02-14,98.63385336884456,6
sp500,Consumer Discretionary,2024-02-15,100.30364439792405,6
sp500,Consumer Discretionary,2024-02-16,100.20702634135901,6
sp500,Consumer Discretionary,2024-02-20,99.71351559967225,6
sp500,Consumer Discretionary,2024-02-21,100.49283263136456,6
sp500,Consumer Discretionary,2024-02-22,101.49609750000216,6
sp500,Consumer Discretionary,2024-02-23,101.36097128502554,6
sp500,Consumer Discretionary,2024-02-26,101.34421914520244,6
sp500,Consumer Discretionary,2024-02-27,101.265635996755,6
sp500,Consumer Discretionary,2024-02-28,101.20835658481636,6
sp500,Consumer Discretionary,2024-02-29,101.57520490385208,6
sp500,Consumer Discretionary,2024-03-01,101.3955314337877,6
sp500,Consumer Discretionary,2024-03-04,99.11885820043392,6
sp500,Consumer Discretionary,2024-03-05,100.02823455597878,6
sp500,Consumer Discretionary,2024-03-06,100.3311670686508,6
sp500,Consumer Discretionary,2024-03-07,99.83347748318936,6
sp500,Consumer Discretionary,2024-03-08,99.65302352066631,6
sp500,Consumer Discretionary,2024-03-11,99.96364176108014,6
sp500,Consumer Discretionary,2024-03-12,100.02488482867895,6
sp500,Consumer Discretionary,2024-03-13,98.5648360509854,6
sp500,Consumer Discretionary,2024-03-14,97.45810871257758,6
sp500,Consumer Discretionary,2024-03-15,97.41145184895618,6
sp500,Consumer Discretionary,2024-03-18,98.90770457916,6
sp500,Consumer Discretionary,2024-03-19,99.48610595280753,6
sp500,Consumer Discretionary,2024-03-20,100.55831324045545,6
sp500,Consumer Discretionary,2024-03-21,100.28914337941887,6
sp500,Consumer Discretionary,2024-03-22,98.6723664943697,6
sp500,Consumer Discretionary,2024-03-25,98.80423206441907,6
sp500,Consumer Discretionary,2024-03-26,99.0212809919256,6
sp500,Consumer Discretionary,2024-03-27,100.1195977081033,6
sp500,Consumer Discretionary,2024-03-28,99.89634221338414,6
sp500,Consumer Discretionary,2024-04-01,99.39256790166984,6
sp500,Consumer Discretionary,2024-04-02,97.37453786001839,6
sp500,Consumer Discretionary,2024-04-03,97.1634175673951,6
sp500,Consumer Discretionary,2024-04-04,96.2830376299502,6
sp500,Consumer Discretionary,2024-04-05,95.4958934003739,6
sp500,Consumer Discretionary,2024-04-08,96.54045018347294,6
sp500,Consumer Discretionary,2024-04-09,97.38001600340931,6
sp500,Consumer Discretionary,2024-04-10,96.08482470106983,6
sp500,Consumer Discretionary,2024-04-11,96.8807056700142,6
sp500,Consumer Discretionary,2024-04-12,95.56093470365674,6
sp500,Consumer Discretionary,2024-04-15,94.62576823713475,6
sp500,Consumer Discretionary,2024-04-16,93.76442858135783,6
sp500,Consumer Discretionary,2024-04-17,94.17579760855995,6
sp500,Consumer Discretionary,2024-04-18,94.08221040809809,6
sp500,Consumer Discretionary,2024-04-19,93.74484550570352,6
sp500,Consumer Discretionary,2024-04-22,93.54243491209543,6
sp500,Consumer Discretionary,2024-04-23,93.7792436270885,6
sp500,Consumer Discretionary,2024-04-24,95.72997545201261,6
sp500,Consumer Discretionary,2024-04-25,95.73502135582737,6
sp500,Consumer Discretionary,2024-04-26,95.64149230447646,6
sp500,Consumer Discretionary,2024-04-29,98.13258904076807,6
sp500,Consumer Discretionary,2024-04-30,96.58352577091993,6
sp500,Consumer Discretionary,2024-05-01,92.95018926072628,6
sp500,Consumer Discretionary,2024-05-02,93.75865496912279,6
sp500,Consumer Discretionary,2024-05-03,93.36500677825404,6
sp500,Consumer Discretionary,2024-05-06,93.9694883646225,6
sp500,Consumer Discretionary,2024-05-07,93.18171125250588,6
sp500,Consumer Discretionary,2024-05-08,92.86908413715229,6
sp500,Consumer Discretionary,2024-05-09,93.50650173489693,6
sp500,Consumer Discretionary,2024-05-10,93.09273623008649,6
sp500,Consumer Discretionary,2024-05-13,93.31053516708008,6
sp500,Consumer Discretionary,2024-05-14,93.37247818824443,6
sp500,Consumer Discretionary,2024-05-15,93.07818543427365,6
sp500,Consumer Discretionary,2024-05-16,92.90609765170231,6
sp500,Consumer Discretionary,2024-05-17,93.81999929258983,6
sp500,Consumer Discretionary,2024-05-20,93.16580558808813,6
sp500,Consumer Discretionary,2024-05-21,93.98530261828014,6
sp500,Consumer Discretionary,2024-05-22,92.5865381592849,6
sp500,Consumer Discretionary,2024-05-23,90.89154515345268,6
sp500,Consumer Discretionary,2024-05-24,91.8794766861143,6
sp500,Consumer Discretionary,2024-05-28,91.36002902576683,6
sp500,Consumer Discretionary,2024-05-29,90.75344985954436,6
sp500,Consumer Discretionary,2024-05-30,92.26193790113764,6
sp500,Consumer Discretionary,2024-05-31,94.09220313478141,6
sp500,Consumer Discretionary,2024-06-03,93.78076266101417,6
sp500,Consumer Discretionary,2024-06-04,93.34889756384159,6
sp500,Consumer Discretionary,2024-06-05,92.35427487723113,6
sp500,Consumer Discretionary,2024-06-06,92.69244194954894,6
sp500,Consumer Discretionary,2024-06-07,92.52786508518314,6
sp500,Consumer Discretionary,2024-06-10,92.536712927549,6
sp500,Consumer Discretionary,2024-06-11,91.49426192760134,6
sp500,Consumer Discretionary,2024-06-12,91.9033051254853,6
sp500,Consumer Discretionary,2024-06-13,91.98123906509673,6
sp500,Consumer Discretionary,2024-06-14,91.0233650947339,6
sp500,Consumer Discretionary,2024-06-17,92.62914848618074,6
sp500,Consumer Discretionary,2024-06-18,91.82002501715264,6
sp500,Consumer Discretionary,2024-06-20,91.7324079147939,6
sp500,Consumer Discretionary,2024-06-21,92.69040474196693,6
sp500,Consumer Discretionary,2024-06-24,93.27463729925918,6
sp500,Consumer Discretionary,2024-06-25,93.01175634726498,6
sp500,Consumer Discretionary,2024-06-26,93.51216707502233,6
sp500,Consumer Discretionary,2024-06-27,93.64657834876368,6
sp500,Consumer Discretionary,2024-06-28,90.28800268231046,6
sp500,Consumer Discretionary,2024-07-01,91.12056641393836,6
sp500,Consumer Discretionary,2024-07-02,92.07125840066527,6
sp500,Consumer Discretionary,2024-07-03,92.91239606653625,6
sp500,Consumer Discretionary,2024-07-05,93.37538953026281,6
sp500,Consumer Discretionary,2024-07-08,92.49442551758268,6
sp500,Consumer Discretionary,2024-07-09,92.23639533174449,6
sp500,Consumer Discretionary,2024-07-10,92.59807773742136,6
sp500,Consumer Discretionary,2024-07-11,92.52594698500988,6
sp500,Consumer Discretionary,2024-07-12,93.60448528436417,6
sp500,Consumer Discretionary,2024-07-15,92.64796036790851,6
sp500,Consumer Discretionary,2024-07-16,94.56245013703578,6
sp500,Consumer Discretionary,2024-07-17,94.3503904646672,6
sp500,Consumer Discretionary,2024-07-18,93.24768302840467,6
sp500,Consumer Discretionary,2024-07-19,93.1748673000705,6
sp500,Consumer Discretionary,2024-07-22,94.61746712654276,6
sp500,Consumer Discretionary,2024-07-23,93.44834675381966,6
sp500,Consumer Discretionary,2024-07-24,89.78329378542011,6
sp500,Consumer Discretionary,2024-07-25,89.6001060508537,6
sp500,Consumer Discretionary,2024-07-26,90.46581044646543,6
sp500,Consumer Discretionary,2024-07-29,92.19367132879668,6
sp500,Consumer Discretionary,2024-07-30,92.35977434049376,6
sp500,Consumer Discretionary,2024-07-31,94.05441476120626,6
sp500,Consumer Discretionary,2024-08-01,91.44834222667387,6
sp500,Consumer Discretionary,2024-08-02,90.16083733092549,6
sp500,Consumer Discretionary,2024-08-05,87.0737367878132,6
sp500,Consumer Discretionary,2024-08-06,88.09322101471892,6
sp500,Consumer Discretionary,2024-08-07,87.39773222038507,6
sp500,Consumer Discretionary,2024-08-08,88.38926438662405,6
sp500,Consumer Discretionary,2024-08-09,88.39171945239251,6
sp500,Consumer Discretionary,2024-08-12,88.58002965899735,6
sp500,Consumer Discretionary,2024-08-13,94.26640250778817,6
sp500,Consumer Discretionary,2024-08-14,93.76832844494662,6
sp500,Consumer Discretionary,2024-08-15,97.1538792257324,6
sp500,Consumer Discretionary,2024-08-16,97.94578601481182,6
sp500,Consumer Discretionary,2024-08-19,99.00586236765528,6
sp500,Consumer Discretionary,2024-08-20,98.59859991427312,6
sp500,Consumer Discretionary,2024-08-21,100.91480311510637,6
sp500,Consumer Discretionary,2024-08-22,99.41920668323131,6
sp500,Consumer Discretionary,2024-08-23,101.13319567270611,6
sp500,Consumer Discretionary,2024-08-26,100.57217554086641,6
sp500,Consumer Discretionary,2024-08-27,101.31008452745489,6
sp500,Consumer Discretionary,2024-08-28,99.60540875861332,6
sp500,Consumer Discretionary,2024-08-29,99.52705415185258,6
sp500,Consumer Discretionary,2024-08-30,100.21087302130007,6
sp500,Consumer Discretionary,2024-09-03,98.6120662449899,6
sp500,Consumer Discretionary,2024-09-04,99.00749600256239,6
sp500,Consumer Discretionary,2024-09-05,99.88584842558566,6
sp500,Consumer Discretionary,2024-09-06,97.83999063094222,6
sp500,Consumer Discretionary,2024-09-09,98.36822676768597,6
sp500,Consumer Discretionary,2024-09-10,98.39008262406178,6
sp500,Consumer Discretionary,2024-09-11,99.38723561326921,6
sp500,Consumer Discretionary,2024-09-12,100.18768081143617,6
sp500,Consumer Discretionary,2024-09-13,100.81620992167784,6
sp500,Consumer Discretionary,2024-09-16,100.5856390576006,6
sp500,Consumer Discretionary,2024-09-17,100.53900267753046,6
sp500,Consumer Discretionary,2024-09-18,100.70396007122898,6
sp500,Consumer Discretionary,2024-09-19,102.98308880400613,6
sp500,Consumer Discretionary,2024-09-20,103.64359684493942,6
sp500,Consumer Discretionary,2024-09-23,104.64058797085897,6
sp500,Consumer Discretionary,2024-09-24,105.06461730114923,6
sp500,Consumer Discretionary,2024-09-25,105.54112313310966,6
sp500,Consumer Discretionary,2024-09-26,106.64758760185948,6
sp500,Consumer Discretionary,2024-09-27,106.24983847396778,6
sp500,Consumer Discretionary,2024-09-30,106.00322583591924,6
sp500,Consumer Discretionary,2024-10-01,105.46878313356991,6
sp500,Consumer Discretionary,2024-10-02,103.5897033464192,6
sp500,Consumer Discretionary,2024-10-03,102.22564669572778,6
sp500,Consumer Discretionary,2024-10-04,103.95232015350608,6
sp500,Consumer Discretionary,2024-10-07,102.0266674299344,6
sp500,Consumer Discretionary,2024-10-08,102.5761065643378,6
sp500,Consumer Discretionary,2024-10-09,102.79260256239134,6
sp500,Consumer Discretionary,2024-10-10,102.59591739998555,6
sp500,Consumer Discretionary,2024-10-11,101.66812374477003,6
sp500,Consumer Discretionary,2024-10-14,101.83621617093578,6
sp500,Consumer Discretionary,2024-10-15,101.8660547714902,6
sp500,Consumer Discretionary,2024-10-16,102.46535080042337,6
sp500,Consumer Discretionary,2024-10-17,102.00941122046379,6
sp500,Consumer Discretionary,2024-10-18,102.37022948824259,6
sp500,Consumer Discretionary,2024-10-21,100.87360824334021,6
sp500,Consumer Discretionary,2024-10-22,100.62274945035486,6
sp500,Consumer Discretionary,2024-10-23,99.14821117871021,6
sp500,Consumer Discretionary,2024-10-24,102.81628396565512,6
sp500,Consumer Discretionary,2024-10-25,102.94450573444406,6
sp500,Consumer Discretionary,2024-10-28,103.12798659554947,6
sp500,Consumer Discretionary,2024-10-29,102.48253558142414,6
sp500,Consumer Discretionary,2024-10-30,101.63942364887639,6
sp500,Consumer Discretionary,2024-10-31,101.28794268877812,6
sp500,Consumer Discretionary,2024-11-01,101.89289382562936,6
sp500,Consumer Discretionary,2024-11-04,100.72612223561688,6
sp500,Consumer Discretionary,2024-11-05,101.88764668894392,6
sp500,Consumer Discretionary,2024-11-06,101.66904467187292,6
sp500,Consumer Discretionary,2024-11-07,102.6786844675176,6
sp500,Consumer Discretionary,2024-11-08,103.86770340463119,6
sp500,Consumer Discretionary,2024-11-11,106.73534071813586,6
sp500,Consumer Discretionary,2024-11-12,105.24271406780453,6
sp500,Consumer Discretionary,2024-11-13,104.84937864343283,6
sp500,Consumer Discretionary,2024-11-14,103.39483940266663,6
sp500,Consumer Discretionary,2024-11-15,103.53962959898384,6
sp500,Consumer Discretionary,2024-11-18,105.33806227915198,6
sp500,Consumer Discretionary,2024-11-19,105.17341467851344,6
sp500,Consumer Discretionary,2024-11-20,100.63054372421286,6
sp500,Consumer Discretionary,2024-11-21,101.09183332171317,6
sp500,Consumer Discretionary,2024-11-22,103.5154558326853,6
sp500,Consumer Discretionary,2024-11-25,104.25487877444843,6
sp500,Consumer Discretionary,2024-11-26,102.63396220352014,6
sp500,Consumer Discretionary,2024-11-27,102.91345905020218,6
sp500,Consumer Discretionary,2024-11-29,104.32779826016885,6
sp500,Consumer Discretionary,2024-12-02,104.52696354342028,6
sp500,Consumer Discretionary,2024-12-03,104.61048130007305,6
sp500,Consumer Discretionary,2024-12-04,104.16348420782417,6
sp500,Consumer Discretionary,2024-12-05,104.60095333752584,6
sp500,Consumer Discretionary,2024-12-06,106.3919481851962,6
sp500,Consumer Discretionary,2024-12-09,106.57989517199317,6
sp500,Consumer Discretionary,2024-12-10,106.55386942583449,6
sp500,Consumer Discretionary,2024-12-11,107.99922398922088,6
sp500,Consumer Discretionary,2024-12-12,107.005982781198,6
sp500,Consumer Discretionary,2024-12-13,107.37090090469657,6
sp500,Consumer Discretionary,2024-12-16,107.15076888932617,6
sp500,Consumer Discretionary,2024-12-17,107.74672910333453,6
sp500,Consumer Discretionary,2024-12-18,104.2740892388782,6
sp500,Consumer Discretionary,2024-12-19,103.62201397740176,6
sp500,Consumer Discretionary,2024-12-20,103.25744709396459,6
sp500,Consumer Discretionary,2024-12-23,105.6691999579919,6
sp500,Consumer Discretionary,2024-12-24,107.90587778349267,6
sp500,Consumer Discretionary,2024-12-26,109.34469215138446,6
sp500,Consumer Discretionary,2024-12-27,108.45583997406247,6
sp500,Consumer Discretionary,2024-12-30,106.64229624123298,6
sp500,Consumer Discretionary,2024-12-31,106.50488328828888,6
sp500,Consumer Discretionary,2025-01-02,105.4849103949653,6
sp500,Consumer Discretionary,2025-01-03,107.01463707784877,6
sp500,Consumer Discretionary,2025-01-06,107.83426493385471,6
sp500,Consumer Discretionary,2025-01-07,107.21103077025862,6
sp500,Consumer Discretionary,2025-01-08,106.51543286756329,6
sp500,Consumer Discretionary,2025-01-10,105.78204391164148,6
sp500,Consumer Discretionary,2025-01-13,106.33269478240017,6
sp500,Consumer Discretionary,2025-01-14,105.10638847451341,6
sp500,Consumer Discretionary,2025-01-15,106.20089806310591,6
sp500,Consumer Discretionary,2025-01-16,105.41777581578646,6
sp500,Consumer Discretionary,2025-01-17,106.31273106572432,6
sp500,Consumer Discretionary,2025-01-21,108.21337329210019,6
sp500,Consumer Discretionary,2025-01-22,107.55704803020076,6
sp500,Consumer Discretionary,2025-01-23,108.03353804623971,6
sp500,Consumer Discretionary,2025-01-24,107.94339967442401,6
sp500,Consumer Discretionary,2025-01-27,109.41445650283387,6
sp500,Consumer Discretionary,2025-01-28,108.8796547958869,6
sp500,Consumer Discretionary,2025-01-29,110.03825938035136,6
sp500,Consumer Discretionary,2025-01-30,111.34100452185429,6
sp500,Consumer Discretionary,2025-01-31,110.32633825156593,6
sp500,Consumer Discretionary,2025-02-03,108.03511391222045,6
sp500,Consumer Discretionary,2025-02-04,109.47645710719162,6
sp500,Consumer Discretionary,2025-02-05,109.24104669660568,6
sp500,Consumer Discretionary,2025-02-06,108.30532448679809,6
sp500,Consumer Discretionary,2025-02-07,106.27320784459529,6
sp500,Consumer Discretionary,2025-02-10,107.12724010798492,6
sp500,Consumer Discretionary,2025-02-11,106.25345629179874,6
sp500,Consumer Discretionary,2025-02-12,106.19522842300373,6
sp500,Consumer Discretionary,2025-02-13,107.97021501796615,6
sp500,Consumer Discretionary,2025-02-14,108.14485307434512,6
sp500,Consumer Discretionary,2025-02-18,108.70053365396511,6
sp500,Consumer Discretionary,2025-02-19,108.33803852526536,6
sp500,Consumer Discretionary,2025-02-20,108.04291156684837,6
sp500,Consumer Discretionary,2025-02-21,106.27924316302186,6
sp500,Consumer Discretionary,2025-02-24,107.3104739851098,6
sp500,Consumer Discretionary,2025-02-25,107.15565858790357,6
sp500,Consumer Discretionary,2025-02-26,105.401045716632,6
sp500,Consumer Discretionary,2025-02-27,104.80784732277691,6
sp500,Consumer Discretionary,2025-02-28,105.80906539093968,6
sp500,Consumer Discretionary,2025-03-03,104.11125578276635,6
sp500,Consumer Discretionary,2025-03-04,102.05465515027173,6
sp500,Consumer Discretionary,2025-03-05,103.47181393649782,6
sp500,Consumer Discretionary,2025-03-06,101.31469218023234,6
sp500,Consumer Discretionary,2025-03-07,102.59288335695076,6
sp500,Consumer Discretionary,2025-03-10,98.0695267619894,6
sp500,Consumer Discretionary,2025-03-11,97.27088790018253,6
sp500,Consumer Discretionary,2025-03-12,97.09051438546057,6
sp500,Consumer Discretionary,2025-03-13,95.34354075568714,6
sp500,Consumer Discretionary,2025-03-14,96.56574087503836,6
sp500,Consumer Discretionary,2025-03-17,97.09005760646006,6
sp500,Consumer Discretionary,2025-03-18,96.05734401248128,6
sp500,Consumer Discretionary,2025-03-19,97.05607363081708,6
sp500,Consumer Discretionary,2025-03-20,96.65782181864759,6
sp500,Consumer Discretionary,2025-03-21,96.1017240366251,6
sp500,Consumer Discretionary,2025-03-24,98.34374731312272,6
sp500,Consumer Discretionary,2025-03-25,98.40285576109869,6
sp500,Consumer Discretionary,2025-03-26,97.80634880057244,6
sp500,Consumer Discretionary,2025-03-27,97.60901563918348,6
sp500,Consumer Discretionary,2025-03-28,94.65150442607924,6
sp500,Consumer Discretionary,2025-03-31,94.79826388037264,6
sp500,Consumer Discretionary,2025-04-01,95.58852008915228,6
sp500,Consumer Discretionary,2025-04-02,97.08117815711954,6
sp500,Consumer Discretionary,2025-04-03,90.05924493159492,6
sp500,Consumer Discretionary,2025-04-04,86.50786423793414,6
sp500,Consumer Discretionary,2025-04-07,85.3399904064871,6
sp500,Consumer Discretionary,2025-04-08,83.0723535628649,6
sp500,Consumer Discretionary,2025-04-09,92.24949314056568,6
sp500,Consumer Discretionary,2025-04-10,87.94518471666704,6
sp500,Consumer Discretionary,2025-04-11,88.79753937463106,6
sp500,Consumer Discretionary,2025-04-14,89.96475642297351,6
sp500,Consumer Discretionary,2025-04-15,89.24646390589946,6
sp500,Consumer Discretionary,2025-04-16,87.15998037294247,6
sp500,Consumer Discretionary,2025-04-17,88.74760154195013,6
sp500,Consumer Discretionary,2025-04-21,87.84848273331897,6
sp500,Consumer Discretionary,2025-04-22,89.81935170225832,6
sp500,Consumer Discretionary,2025-04-23,90.50971009915718,6
sp500,Consumer Discretionary,2025-04-24,92.15914797748343,6
sp500,Consumer Discretionary,2025-04-25,93.69545032552199,6
sp500,Consumer Discretionary,2025-04-28,93.80374307578963,6
sp500,Consumer Discretionary,2025-04-29,94.50204554395472,6
sp500,Consumer Discretionary,2025-04-30,92.84214953969277,6
sp500,Consumer Discretionary,2025-05-01,92.73081180374535,6
sp500,Consumer Discretionary,2025-05-02,94.42376246757306,6
sp500,Consumer Discretionary,2025-05-05,92.85663367720602,6
sp500,Consumer Discretionary,2025-05-06,92.70063025240638,6
sp500,Consumer Discretionary,2025-05-07,93.32752207752831,6
sp500,Consumer Discretionary,2025-05-08,93.72186485126433,6
sp500,Consumer Discretionary,2025-05-09,93.98607910757455,6
sp500,Consumer Discretionary,2025-05-12,98.14933830128926,6
sp500,Consumer Discretionary,2025-05-13,97.95787232494193,6
sp500,Consumer Discretionary,2025-05-14,97.58773600196676,6
sp500,Consumer Discretionary,2025-05-15,98.00793745407465,6
sp500,Consumer Discretionary,2025-05-16,98.89125396909351,6
sp500,Consumer Discretionary,2025-05-19,98.15350595793181,6
sp500,Consumer Discretionary,2025-05-20,98.6855140089467,6
sp500,Consumer Discretionary,2025-05-21,96.16396501356179,6
sp500,Consumer Discretionary,2025-05-22,97.09955323990651,6
sp500,Consumer Discretionary,2025-05-23,96.63000324553329,6
sp500,Consumer Discretionary,2025-05-27,99.66049545921985,6
sp500,Consumer Discretionary,2025-05-28,98.48562622199297,6
sp500,Consumer Discretionary,2025-05-29,98.39170531101745,6
sp500,Consumer Discretionary,2025-05-30,97.54293092571967,6
sp500,Consumer Discretionary,2025-06-02,97.44947703383737,6
sp500,Consumer Discretionary,2025-06-03,98.4226908332984,6
sp500,Consumer Discretionary,2025-06-04,97.47537695871439,6
sp500,Consumer Discretionary,2025-06-05,94.41421757017152,6
sp500,Consumer Discretionary,2025-06-06,96.30054378374311,6
sp500,Consumer Discretionary,2025-06-09,96.8366539265624,6
sp500,Consumer Discretionary,2025-06-10,98.77956530245334,6
sp500,Consumer Discretionary,2025-06-11,98.87128241226024,6
sp500,Consumer Discretionary,2025-06-12,98.53543415362437,6
sp500,Consumer Discretionary,2025-06-13,97.3264790783587,6
sp500,Consumer Discretionary,2025-06-16,98.40621548063733,6
sp500,Consumer Discretionary,2025-06-17,96.01122435138217,6
sp500,Consumer Discretionary,2025-06-18,96.31760203214608,6
sp500,Consumer Discretionary,2025-06-20,96.21922852619375,6
sp500,Consumer Discretionary,2025-06-23,97.70949971168466,6
sp500,Consumer Discretionary,2025-06-24,97.72991440960001,6
sp500,Consumer Discretionary,2025-06-25,96.25113476245527,6
sp500,Consumer Discretionary,2025-06-26,97.02295106577104,6
sp500,Consumer Discretionary,2025-06-27,100.52486861420076,6
sp500,Consumer Discretionary,2025-06-30,99.34285200582129,6
sp500,Consumer Discretionary,2025-07-01,100.992966359147,6
sp500,Consumer Discretionary,2025-07-02,102.75549086930613,6
sp500,Consumer Discretionary,2025-07-03,102.87498781894658,6
sp500,Consumer Discretionary,2025-07-07,100.49718817704813,6
sp500,Consumer Discretionary,2025-07-08,100.72022689008007,6
sp500,Consumer Discretionary,2025-07-09,101.19932803301255,6
sp500,Consumer Discretionary,2025-07-10,102.9943218578033,6
sp500,Consumer Discretionary,2025-07-11,102.68346354047316,6
sp500,Consumer Discretionary,2025-07-14,102.927020821645,6
sp500,Consumer Discretionary,2025-07-15,101.64881746545609,6
sp500,Consumer Discretionary,2025-07-16,101.94596243241685,6
sp500,Consumer Discretionary,2025-07-17,102.52405395224062,6
sp500,Consumer Discretionary,2025-07-18,102.64262906287627,6
sp500,Consumer Discretionary,2025-07-21,102.55693069643593,6
sp500,Consumer Discretionary,2025-07-22,104.91186749609638,6
sp500,Consumer Discretionary,2025-07-23,107.4458968200099,6
sp500,Consumer Discretionary,2025-07-24,104.34453602636809,6
sp500,Consumer Discretionary,2025-07-25,105.31200502057048,6
sp500,Consumer Discretionary,2025-07-28,106.56122011814935,6
sp500,Consumer Discretionary,2025-07-29,105.57205541634238,6
sp500,Consumer Discretionary,2025-07-30,104.41981751357015,6
sp500,Consumer Discretionary,2025-07-31,101.72356612918733,6
sp500,Consumer Discretionary,2025-08-01,101.04516974540734,6
sp500,Consumer Discretionary,2025-08-04,102.30754252292678,6
sp500,Consumer Discretionary,2025-08-05,102.35394755149237,6
sp500,Consumer Discretionary,2025-08-06,104.40630467267466,6
sp500,Consumer Discretionary,2025-08-07,104.23706835190502,6
sp500,Consumer Discretionary,2025-08-08,105.23173594791457,6
sp500,Consumer Discretionary,2025-08-11,105.39977576853576,6
sp500,Consumer Discretionary,2025-08-12,106.69417000636912,6
sp500,Consumer Discretionary,2025-08-13,107.29040629121765,6
sp500,Consumer Discretionary,2025-08-14,106.64864411085671,6
sp500,Consumer Discretionary,2025-08-15,105.91180977762701,6
sp500,Consumer Discretionary,2025-08-18,107.27038866320953,6
sp500,Consumer Discretionary,2025-08-19,106.74559297620729,6
sp500,Consumer Discretionary,2025-08-20,105.2849209387114,6
sp500,Consumer Discretionary,2025-08-21,104.28797597336956,6
sp500,Consumer Discretionary,2025-08-22,106.62626491744416,6
sp500,Consumer Discretionary,2025-08-25,106.04498514862746,6
sp500,Consumer Discretionary,2025-08-26,106.05485620781707,6
sp500,Consumer Discretionary,2025-08-27,106.16928668740597,6
sp500,Consumer Discretionary,2025-08-28,105.9059331165509,6
sp500,Consumer Discretionary,2025-08-29,104.82984718573924,6
sp500,Consumer Discretionary,2025-09-01,99.67145121412506,6
sp500,Consumer Discretionary,2025-09-02,106.01247139739687,6
sp500,Consumer Discretionary,2025-09-03,104.87532993421007,6
sp500,Consumer Discretionary,2025-09-04,105.63702187618738,6
sp500,Consumer Discretionary,2025-09-05,105.65102147914118,6
sp500,Consumer Discretionary,2025-09-08,105.07784513519405,6
sp500,Consumer Discretionary,2025-09-09,104.68280196142025,6
sp500,Consumer Discretionary,2025-09-10,103.96512400650761,6
sp500,Consumer Discretionary,2025-09-11,105.17404388028389,6
sp500,Consumer Discretionary,2025-09-12,105.35899527211092,6
sp500,Consumer Discretionary,2025-09-15,105.79877882539994,6
sp500,Consumer Discretionary,2025-09-16,106.98063515849647,6
sp500,Consumer Discretionary,2025-09-17,106.86654874285611,6
sp500,Consumer Discretionary,2025-09-18,106.17776652167181,6
sp500,Consumer Discretionary,2025-09-19,106.10633934945126,6
sp500,Consumer Discretionary,2025-09-22,106.64280406667719,6
sp500,Consumer Discretionary,2025-09-23,106.46164973345238,6
sp500,Consumer Discretionary,2025-09-24,107.06527906778496,6
sp500,Consumer Discretionary,2025-09-25,105.2908133951859,6
sp500,Consumer Discretionary,2025-09-26,106.08274915974664,6
sp500,Consumer Discretionary,2025-09-29,106.09052911244541,6
sp500,Consumer Discretionary,2025-09-30,105.66225130589181,6
sp500,Consumer Discretionary,2025-10-01,107.04512585086452,6
sp500,Consumer Discretionary,2025-10-02,106.58757780003336,6
sp500,Consumer Discretionary,2025-10-03,106.09253292796501,6
sp500,Consumer Discretionary,2025-10-06,105.98754915731251,6
sp500,Consumer Discretionary,2025-10-07,104.44865877153337,6
sp500,Consumer Discretionary,2025-10-08,104.39614316058281,6
sp500,Consumer Discretionary,2025-10-09,103.23141896293053,6
sp500,Consumer Discretionary,2025-10-10,100.40109780681988,6
sp500,Consumer Discretionary,2025-10-13,102.89404072079603,6
