date,Materials_ConsStpl_r10,Materials_ConsStpl_r20,Materials_HlthCare_r10,Materials_HlthCare_r20,Materials_Energy_r10,Materials_Energy_r20,Materials_Fins_r10,Materials_Fins_r20,ConsStpl_HlthCare_r10,ConsStpl_HlthCare_r20,ConsStpl_Utilities_r10,ConsStpl_Utilities_r20,HlthCare_Utilities_r10,HlthCare_Utilities_r20,Industrials_Utilities_r10,Industrials_Utilities_r20,InfoTech_REITs_r10,InfoTech_REITs_r20,ConsDisc_InfoTech_r10,ConsDisc_InfoTech_r20,Energy_Utilities_r10,Energy_Utilities_r20,Fins_REITs_r10,Fins_REITs_r20
2025-10-29,0.17632870924597704,0.16097281491594406,0.7751179348642764,0.4464451961193491,-0.5151330627243116,-0.23134398207738793,0.13413703794571594,-0.023223345693903906,0.5297548680806835,0.004098590954376414,-0.4834292739030683,-0.2925182651450855,-0.47098730841413494,-0.31101296964399816,-0.10881333857614156,0.07887972975619541,0.07912995938383623,0.20660632011245084,-0.3129488777704415,0.20196873076035235,0.5923068367922091,0.25302593300295545,-0.05579811843130605,-0.19448946862804956
2025-10-30,0.17955894893994442,0.19627268857512992,0.6305417432248727,0.4571153379058495,-0.7086645396279997,-0.36573678665506626,0.1569828246162891,0.011081887939479212,0.5519887147883495,0.17192728665793405,-0.2599177904453422,-0.18791397622446052,-0.24791214596807323,-0.2658195957193007,0.4486076750069328,0.20533472583573653,0.054124914317094125,0.16558348814796012,-0.3028956578830385,0.23798242576832362,-0.31337677081858123,-0.19213247792474852,-0.06980227823841263,-0.20071502829451426
2025-10-31,0.21825296702897184,0.09221441323975856,0.6303699143292362,0.5092561654838044,-0.7061619067525252,-0.2936472317167357,0.16516263056690436,0.009488462744525158,0.5955395553998564,0.17264126740773222,-0.3387880515562379,-0.21612357297769952,-0.25046597279515476,-0.2680177811555885,0.5628997445471668,0.25885458338353995,0.2228572982667697,0.1773464318684654,-0.27754296306743603,0.12622468142881035,-0.21468609635884003,-0.13128356043914144,0.03606011521463309,-0.1504539156217792
2025-11-03,0.2838216494588461,0.15429439995611308,0.6069926507209364,0.5181153375642756,-0.7205183737899071,-0.35373439049154837,0.13661996198221432,-0.07881572737373578,0.6718837711455583,0.21695323120256316,-0.10399567879886376,-0.1073930085854396,-0.22832791145592612,-0.20788271791409627,0.4212481493421876,0.21314756260178383,0.03950189715586124,0.11596460370401616,-0.12936812939411968,0.1845335274893463,-0.2116636081576357,-0.1492955546693142,0.15132022440707238,0.22659343501948007
2025-11-04,0.18120824073732386,0.15947195514258775,0.4244504858937137,0.5133378313789637,-0.7497735696757167,-0.34439671579922554,0.10952169494094152,-0.055781693596063664,0.8010212199886706,0.225173536290565,-0.03847341076671087,-0.10247079965577263,-0.055640966833670515,-0.21927138670372884,0.32816130820773737,0.1719614339063792,0.0604397748656013,0.15977491911897354,-0.3054190562716968,0.19185838732436447,-0.2387998632110766,-0.12206498818129798,0.13296741944690596,0.2051666917992484
2025-11-05,-0.012787782636498289,0.1668963199676303,0.5737097225388873,0.5405667053112068,-0.6988079983317064,-0.33560416528295434,0.0033991065027508234,-0.1376858812142232,0.581336096814436,0.25072383163197726,0.18526129463840588,-0.0780250807631683,-0.17504432933223232,-0.29574735800288693,0.49995422532390266,0.3142965660770344,-0.0605149937153622,0.027641138229649784,-0.3861881227089144,0.1918977392183955,-0.10326403333971376,-0.07686082769968537,0.17875393261491407,0.25554410707179054
2025-11-06,0.05074720576240937,0.1599412997343083,0.580386916930726,0.58740575380417,-0.7332107829791824,-0.5028296807498325,-0.03622287893199853,-0.002448922519723756,0.39638363958544476,0.2223125542457676,0.16047069330444644,-0.05818153578030952,-0.2084506038338217,-0.3095362746362427,0.37482787351951213,0.2334832145904778,-0.00010800703745165667,0.08792022630701057,-0.33548036528352787,0.08076217689931815,-0.08570131240018408,-0.0311654363714178,-0.05260173238341493,0.20173548266229596
2025-11-07,0.04732545306061277,0.1405751168050416,0.6610055931749252,0.5928597192310053,-0.7117169045945115,-0.4721017871554179,0.00376575113987487,0.09206349763879985,0.40863405954408705,0.21352711823570547,0.15900950602913347,-0.024299575388934982,-0.06637363542137735,-0.27299126973369375,0.3695259259601253,0.37760990361834856,0.17930730140600246,0.10216024721819514,-0.4912319721291835,-0.06947744862894124,-0.02526784710433068,-0.05444134540337117,-0.0013358136875944767,0.16009479698083334
2025-11-10,0.16870664049805834,0.10815348397724123,0.4954685609343412,0.5859592960673512,-0.7046565540745839,-0.6114959329158268,-0.10399691843552654,0.003917404310479765,0.1000752350757621,0.17000861294193684,0.11771004599929098,-0.040361930427475504,0.0920749351340007,-0.20329316339645884,0.32289029540956465,0.3722379880239132,0.05087992423744163,0.08324970402894959,-0.3139721088450828,-0.05979982215434484,-0.022090484765323493,-0.03480943838516189,0.2612437404116268,0.19699300632340175
2025-11-11,-0.46763889911832923,-0.06336727113823387,0.14691840878935183,0.3399428677784679,-0.26425363949350483,-0.4506958399341172,-0.3083322687986117,-0.10909345611116612,0.30488298888224635,0.4269542540444321,0.08019067428198932,-0.05885784894842763,0.07568311892702377,-0.22048480726647945,0.3152296590589404,0.3772207392355172,0.14910158807634089,0.09046224913247143,-0.22539734468093736,-0.12678839165324382,-0.06705404935073735,-0.03546504345123658,0.2746283184765617,0.20905699664940325
2025-11-12,-0.47720505441246003,-0.06954889080210813,0.018453302882702517,0.3150509708008996,-0.2884549820439378,-0.43498546880050465,-0.2730671919126216,-0.15283467401020528,0.28016117040502914,0.4240385102870763,0.07784548074877187,-0.04145007939873877,-0.04297961370564406,-0.21365241632861548,0.3983668956724593,0.3371936598885044,0.141888529129704,0.08230956692489,-0.31708807206948836,-0.2706380671818168,-0.08909697546155433,-0.051096514852152324,0.5336698061104668,0.19614719764940353
2025-11-13,-0.44407923123263143,-0.08023834229167966,-0.08959888662623142,0.27507716201225235,0.029042979073426248,-0.3961215332760004,-0.3747608891341693,-0.14484727466629843,0.43345308255250736,0.45730578162668106,0.188706677346264,-0.03928117037553637,-0.1761949325780251,-0.2227350556611077,0.2661402458528805,0.32128671269528436,0.34423247808271484,0.15139889580357252,-0.3552588739855976,-0.24542077254661113,0.6525817490527787,-0.03252321291347392,0.7173124385531415,0.24735413706289622
2025-11-14,-0.42074733915835183,-0.054355387328032925,-0.11982794781023182,0.23764063863906115,-0.06994754366201839,-0.41547824803037464,-0.3028851783339774,-0.12242863545869061,0.43553077698495335,0.4587964924736569,0.2097442476084456,-0.04906976686475385,-0.10818735042512319,-0.21283044840398369,0.1499949437755238,0.30065482997390064,0.14656609667396966,0.15202966773678267,-0.35782826289643027,-0.23498349975652036,0.6431926990901933,-0.016193690773331233,0.5154661541342392,0.23514871996849152
2025-11-17,-0.5574223354266418,-0.061384339935136326,-0.17506646570538095,0.2037631780127892,-0.09596513527851172,-0.4159289550043276,-0.24798946487231788,-0.09038387480280816,0.28756924611702206,0.47364885295353204,0.02611826119074285,-0.05129178911694366,-0.2864053325750716,-0.2460226531423693,0.2156713711281871,0.28282803601939377,0.17382612672235118,0.10135625366168058,-0.44232196276135555,-0.27508066851309204,0.5105661541713228,-0.01772436777778744,0.4106560730016755,0.22803114270917307
2025-11-18,-0.5199983761318904,-0.24083737609508254,-0.26569264340347054,-0.06065250035554725,-0.19317934304869644,-0.41358328550750095,-0.08884422717847179,-0.0636029851905974,0.4772469582655521,0.5562108090664492,-0.02100318742387853,-0.026986741514477563,-0.2580028532276248,-0.15798115410410163,0.2884781678333762,0.3033875601569496,0.1495376362498151,0.10996190113491187,-0.36111043562293405,-0.33871166333035835,0.4704701475555478,-0.04810314102897492,0.1909778790320111,0.16106960430530814
2025-11-19,-0.5331962357554549,-0.257008594414333,-0.46572930576457544,-0.07938752503327211,0.07086485600317524,-0.391796331699602,0.10035847566268925,-0.06915189151412361,0.4400474433613155,0.48685048131829217,-0.27999810843771233,0.019923071862927993,-0.25458213615288455,-0.13769501100544085,-0.00437584306710774,0.3474146624929485,0.38201906181721634,0.12688230706411158,-0.3636906759921193,-0.3573765169976436,0.48735795816355454,0.03573740620916559,-0.06263788185009103,0.16485213330950763
2025-11-20,-0.3890749900358762,-0.22586302968308397,-0.531948416468184,-0.14908055487974142,0.23572900717869502,-0.30284734320193674,-0.05990871803337576,-0.10971602003623854,0.44980321318733396,0.42492083321868257,-0.4428459678391477,0.031468527844269664,-0.20643293211083624,-0.15187051902097315,0.30942605204224927,0.324254353090148,0.3371499314374621,0.17347029946005252,-0.3295313898507781,-0.3536233373016516,0.432214095239437,0.04919560210359394,0.08948380080960161,0.09609008256061329
2025-11-21,-0.6127165076869543,-0.40473788132754385,-0.11585115393583674,0.09093747850608429,0.5171883072570305,-0.07403648989615642,-0.0912622146464966,-0.08451174829266453,-0.08356874258970866,0.05557873300293056,-0.3509591914547177,-0.026075119264084762,-0.21115860687262814,-0.06364714632724214,0.3061981632488748,0.3119642491553682,0.4034908813442498,0.18824810555017654,-0.46325120498274125,-0.390686574368938,0.395886773043678,0.12642957895465887,0.080837376316686,0.09939841485383731
2025-11-24,-0.5745501599126311,-0.43112593619807393,-0.13140619489767488,0.06885297429101818,0.5065598878902204,-0.082239772401648,-0.05763675004861586,-0.07067649011606873,-0.07807833971179791,-0.04207967733887601,-0.3381779963425833,-0.029590848272772183,-0.40593842120504386,-0.05112249006457143,0.3878519790127243,0.31847952528962126,0.47887923515957753,0.16039240244050776,-0.6161725202484711,-0.4172236062716233,0.501470150843948,0.12932263969861804,0.11968302057212568,0.18826240321801846
2025-11-25,-0.5143190482807841,-0.4620782509162829,0.05016429294958182,0.07983633441290527,0.3557777044470856,0.07568169223090938,0.10748760698301295,-0.09510299836622242,-0.14450536493350538,-0.024587822342878055,-0.20132863472967694,-0.011833570288538552,-0.2955924861295288,-0.03545576967062227,0.5771781830841491,0.31590394929440274,0.5278006370237992,0.235211295782428,-0.5120538410111338,-0.3890129833844198,0.3375123334577415,0.09366242545049228,0.20176825986098906,0.23468159825993326
2025-11-26,-0.5207978407348887,-0.4846335343325419,0.0020372557592944424,0.010094931554513404,0.5785410628762875,0.1971526650624052,0.016870351238062114,-0.11105254599618884,-0.11915336745139914,-0.010733980066236052,-0.18381829238443256,0.0018524675716164415,-0.177601568592903,-0.03470307286721578,0.5533615313793945,0.3427286678379658,0.46731890556762906,0.2142939777153914,-0.3707438005082797,-0.3440434931485721,0.2809442791929452,0.053588583751078965,0.05721088676417948,0.3380714383798263
2025-11-27,-0.33254392944877814,-0.34611060895830775,-0.0016621067955445157,-0.03891837365715083,0.3910534056824129,0.2737013692319343,0.0488396382267063,-0.1315303546052355,-0.279350563021819,-0.01969795588577512,-0.32062297530168915,0.05983603248344762,-0.45342695546942524,-0.13678364310527916,0.523286766126142,0.25873791313578887,0.39250880106469654,0.23836711917779363,-0.43504834362079053,-0.3725688685635235,0.2971461102952416,0.3909583304119543,0.044423601482390024,0.39832389408369895
2025-11-28,-0.4641236872681626,-0.4007744383095988,-0.16724649042898238,-0.1308401942186454,0.3862735717986179,0.25888029318521,0.004786346591796316,-0.1305374288672805,-0.05989494021422315,0.12031524944977089,0.14634013582263974,0.206293066380835,0.17053636903488018,0.06031977342685535,0.4479913417822054,0.246004040094239,0.25078252561801956,0.10000651300696821,-0.480610370801235,-0.4106154209593536,0.20113069822550464,0.3684368766177226,0.08580932120965126,0.3178174916610831
2025-12-01,-0.4908038044213074,-0.4704807207747902,-0.0033763282910316984,-0.07356908393390404,0.5331456191210994,0.28425095632083747,-0.06760719707994069,-0.1431031822451895,-0.1641339058419804,-0.013406705447339183,-0.0679809986150914,0.03542995987855996,0.3356638702165471,0.03493231328517971,0.4930205753395855,0.3403768669724162,0.1243244270605992,0.1359534326202949,-0.5173636627750311,-0.46430896361194285,0.28520432326160744,0.39215044383078124,0.2113864520686992,0.2855088494354556
2025-12-02,-0.4928231902070828,-0.5031167813800161,0.11944141104798463,-0.021225220179970045,0.5833296162257998,0.3107527387364916,-0.38204993381984265,-0.2052320748070715,-0.3466542530468988,-0.04579891417872596,-0.028405318518116566,0.006143575291946236,0.4371194377998677,0.06794558403747962,0.5594765740040324,0.3953152795280438,-0.15325446197102138,0.0018316664473451883,-0.28792449420738003,-0.3418368030286422,0.346803861763886,0.4007436894386244,0.6636569401582477,0.33990669765033726
2025-12-03,-0.48904574238264553,-0.4973696968543799,0.15877638641998976,-0.08431100901892749,0.506121151989134,0.35817404014910187,-0.4099765370661892,-0.12983983328042065,-0.44243850853508787,-0.02685380357970682,-0.012058711421200493,-0.11810874021606546,0.6769033982006409,0.25900131022109923,0.6170262570153731,0.20919286752363625,-0.01463062856833131,0.14966708125680783,-0.3202281085385423,-0.35122439339009365,0.12252444334881173,0.2179099819343381,0.4059381608190528,0.1425955261864687
2025-12-04,-0.5415535164455285,-0.48929483255127815,0.34758773737712567,-0.1314637888840302,0.5390845418700253,0.39656909076541147,-0.12433099927609773,-0.11841538370199332,-0.46083874029682803,-0.007294796347157879,-0.032314842661936384,-0.17746515554342987,0.743610700073406,0.23368736158729939,0.33694350548750585,0.2791030358789969,0.28824370618087886,0.22674965693057836,-0.2752147244948431,-0.33898077491728656,0.16026708955200597,0.21796922043987452,0.019771546620434458,0.09739234698425861
2025-12-05,-0.0484619205307408,-0.4906891045461609,-0.01725585513118954,-0.13870659221800696,0.2651757849502292,0.4208472525214817,-0.04098611525475823,-0.11609634378580122,-0.030259480698378877,-0.005986119992201884,0.08546878458799469,-0.1720871843002056,0.79913757428302,0.23419850935861392,0.25176877596638797,0.25508265648031697,0.3042973221106292,0.3016569610663691,-0.24754515495057067,-0.3416742478335295,0.12145347140315188,0.23817690681762332,0.19114859065301337,0.15986994326568937
2025-12-08,-0.012668799495144564,-0.5007066564449939,0.06907500726312242,-0.11914529658277488,0.27289122197552207,0.4382420995497583,0.18613224248394056,-0.012823273417176092,-0.022586018343675438,0.019698640919974635,0.19506080697706804,-0.13726210704731606,0.7392962984574283,0.1803084848763397,0.24371649242242707,0.2745262819780609,0.14279320784358576,0.24923558326137235,0.04928026404332962,-0.3368646207801809,0.1033898294097891,0.2623346081098247,0.43640219527368296,0.3402546092024526
2025-12-09,0.06426350173563494,-0.5040191355160403,-0.07319773370276042,-0.1400327735335672,0.1312329676437541,0.3995970052675359,0.07473804808575277,0.051875241785548976,0.5485279794436763,0.21035540162684965,0.2797909805272362,-0.05999214860024042,0.6432450821315222,0.24463316739573837,0.2592060565513599,0.3061299394387601,0.1373132842731864,0.24361231945074266,-0.0008599340101251195,-0.2928387255117945,0.06127080812056531,0.20429740614468633,0.42929313615909065,0.3312385205913829
2025-12-10,-0.13654170375299463,-0.4988231023460196,-0.09485226375710878,-0.10009441868786675,-0.04545492860618882,0.40377995679027007,0.13804042871238736,0.12662068463034545,0.5669409931963926,0.19783603461506805,0.21655684303613318,-0.05450234473940887,0.6087053474199595,0.2912647067344811,0.2300021460875062,0.27596230856383425,0.1282089999949601,0.20590537877666473,-0.12159083519431418,-0.277817870433958,0.0894093064434566,0.18565252216694242,0.5010568586522294,0.2959448946725853
2025-12-11,0.014523403613488804,-0.31086630765053996,0.12477617014656875,-0.026135978032430993,0.07962655918300526,0.3032399549624862,0.21807534080652213,0.24667862332229146,0.5286095121065707,0.13062576067473355,-0.038834715617653254,-0.1477620306579124,0.5773976119346224,0.25734385335094123,0.12290903271580193,0.20639458435121155,0.12660619601588224,0.19048122788685662,-0.03441261873577211,-0.2512471231042382,0.22697881968759367,0.2250304965885589,0.4352669102272093,0.2807228925244108
2025-12-12,0.013755589482557397,-0.3299670093244927,-0.06979943516080249,-0.012798738617040875,0.17502772323314267,0.2752711266541098,0.1752347187716759,0.24645316120018274,0.27531838960409216,0.058564721611592326,-0.14917523586225856,-0.05706482251487261,-0.0930548359334594,0.05596436785113063,0.060813970054122576,0.22620121735416618,0.21284232751252347,0.2124477413134342,-0.000700606741911957,-0.27966459279983136,0.4584447668776802,0.33712733850677956,0.39213013239077543,0.260016796145515
2025-12-15,-0.012375002263223828,-0.3105797939629392,-0.19685958572722673,-0.013607704134131766,0.16195409719261378,0.3627830494866194,0.33983800119101204,0.22080850684132478,0.34588222557597487,0.0411726485623542,-0.07945355602709019,-0.0736982667309427,-0.39513111111000065,0.04030202971566092,-0.11480896225107347,0.22095118221749568,0.3538358824222522,0.20541396897195371,0.21011995027585956,-0.24154151752500327,0.4084757689080609,0.33764290598974567,0.3654073530945623,0.30257832597565903
2025-12-16,-0.02060153236501929,-0.30302184366686663,-0.22898517003623833,-0.00240864930234962,0.012477129972274424,0.34774406819332937,0.5375346737652742,0.21232559409794102,0.33598080834344035,-0.04114665235912684,0.17966275732048356,0.06329603798965408,-0.5051094004051414,0.03519231677787476,-0.05761328095708598,0.2797636411818381,0.5701826132250598,0.19220966479734716,-0.23130062652327896,-0.2661628550790004,0.4801704569355002,0.4070719298199794,0.2533421920542485,0.35049906218382204
2025-12-17,0.0988824349790562,-0.26561818950940336,-0.24092677154200212,0.04005248342879423,-0.30558022819778113,0.2262393244188854,0.5284589526318328,0.21669409337559478,0.3141983659988086,-0.07226280804021094,0.12665107831704142,0.05597774046992751,-0.49505771306569224,0.13016522340167277,-0.10545278526551866,0.16376379518160822,0.5016543961081458,0.20536569821753708,-0.16948437743769137,-0.2686798798520379,0.6667334880871816,0.35067496228736167,0.42945631202060963,0.34556081287844437
2025-12-18,0.21155180526621317,-0.2492711433267062,0.11891961353703236,0.25722675977594694,-0.41091621341865336,0.18172587186237865,0.6552530204262014,0.27240496240111656,0.3982184403287052,0.03458838625618088,0.06058016534533711,0.013302374192014056,-0.5265657913880775,-0.0047671705597320015,-0.10766689337424735,0.049087844314586876,0.2503256653237307,0.2695895073352206,-0.2944386201050841,-0.2807781790744837,0.6722081018524859,0.3427826353390907,0.3832774468471833,0.334272104161628
2025-12-19,0.2286176235656104,0.10762472183505042,0.10451892887903355,0.06526690826426576,-0.4402737916637596,-0.07521451302948225,0.6623235717694904,0.3010299046750655,0.4034316220806416,0.30837935840577674,0.013633997288708278,0.0023014260903942876,-0.46737010067136814,-0.035371817670761654,-0.15707504129640346,0.047144726078710855,0.3049486319603451,0.29403017772776013,-0.37879603656296396,-0.30988605004818187,0.5924676543588185,0.3199108410563716,0.5077022681680734,0.3751774157195292
2025-12-22,0.2033892206395602,0.07544277430902119,0.022048456262337292,0.004238964570677697,-0.6468953404934323,-0.2528593481364787,0.4967949154945146,0.2664484511308639,0.4197296834033227,0.357999398587269,0.06302516959852988,0.032793242483371635,-0.37355610356959257,-3.7349956373481376e-05,-0.10797013163282358,0.042283055749248365,0.6548438751132144,0.30830387923223446,-0.12191431840633851,-0.03649165440017128,0.695934035002917,0.40534481734413536,0.26201562542091295,0.36025614576754483
2025-12-23,0.42817674516945203,0.0989463528380823,0.20731444706946747,-0.0505439768634018,-0.5430987477192627,-0.29935839573515505,0.4792562874913879,0.20930729012225388,-0.02016148064201229,0.3913005203136726,0.18140378795184592,0.05774327485849793,-0.3709056015914621,0.023243436426493118,0.057688049495454724,0.12071450380459675,0.6936479995712113,0.32646874751596244,-0.12405042705066592,-0.08233683386743129,0.5284639888034101,0.2948346341203277,0.2631097616637492,0.3652865643433295
2025-12-24,0.44433301137498776,0.06486793918181395,0.209804935026698,-0.02672703767914775,-0.3801674095882809,-0.2483959636003204,0.4547652211969252,0.26085742705978804,-0.0054012330005705714,0.39798385745881837,0.18882925894481561,0.06875452273926348,-0.39276907067235084,0.013188652462360215,0.08062679927726028,0.12296096485046275,0.7116192358292983,0.3244293502403682,-0.09720399024312983,-0.10701849020806391,0.4060203236233798,0.27282372841337765,0.26923837520681726,0.40610731774279846
2025-12-25,0.10857206078336529,-0.06814110051214621,0.3086942556409346,0.029647001938378763,-0.25468024734512223,-0.22090879533103092,-0.0371192651202687,0.1387492862080426,-0.11736446107401831,0.3014136566843916,0.4720127326679937,0.15474477331316477,-0.5773688157887273,-0.09421275160241639,-0.05612151956106382,0.03410748831676575,0.7876148403488524,0.3918670168246559,0.021947165452767106,0.00020961106141208563,0.37216469707001987,0.2908293867719217,0.5209038595623375,0.4434244887078061
2025-12-26,0.19561804544939726,-0.058773634120980224,0.2636967480251351,0.023839424658047535,-0.20344217531062306,-0.20911286940884455,-0.0839790354195694,0.13537150401373702,0.047064538082936376,0.20598036165743386,0.3640632080329422,0.0432280313558873,-0.5248113340826717,-0.3375398551047687,0.03200767070803353,0.0560191635788025,0.7452780897126517,0.4054682439902026,0.11229486441477399,0.08131065725355593,0.2506864904668546,0.26916814163329317,0.7282245790104447,0.439449909945497
2025-12-29,0.3830002544363263,0.06559394116879848,0.33774110163311444,0.03221587541735105,-0.08148835174067594,-0.11617159748132339,0.03179798261003179,0.21298775128213243,0.12305321359395613,0.27518501787188193,0.1622238945958253,0.030710074267438457,-0.541924506719519,-0.47583356593644693,-0.010739091306052925,-0.04741208292804217,0.7445824218316411,0.4446155590012104,0.06449774236637901,0.08911673137506018,0.1328183370151249,0.16079391399014714,0.7474446036276727,0.44774933130589517
2025-12-30,0.4436011075063388,0.14049759782172547,0.407346448350033,0.12668217109784047,0.03168642866997736,-0.07016528108349038,0.04447951544396806,0.3391297878388504,0.32978542912509157,0.3189643116309609,0.017195344706212437,0.07566292849566157,-0.4142338976805159,-0.4500587623275726,-0.13988777195347502,-0.09965662339326437,0.7212427945281349,0.559571831973193,0.2056507510772932,0.032098096692113075,0.0885225829394635,0.14345665668912608,0.7157396432211452,0.3769835791168224
2025-12-31,0.017683243592918636,0.04488278460240133,0.3491578459237712,0.10292192998629773,0.08853214185532772,-0.10585586544737484,-0.057272360762182,0.29132609314997954,0.36658170029067094,0.3338973502097285,-0.11848416746925454,-0.02222207478026787,-0.4399459409340016,-0.45752988993319754,-0.06502518602055246,-0.09328913094175768,0.7424143496130116,0.5421857244709628,0.022916414819042823,-0.09782614125041622,-0.029442903421219923,0.21782938354411777,0.7417277034675234,0.5094174526709985
2026-01-01,-0.17365705052985086,0.017389306201130956,0.06336001336675001,0.1367574170021625,0.035030844184151234,-0.19983248953757046,0.023559813665518008,0.39598767328041423,0.28948307438199694,0.3371345769559923,-0.1502531650825179,-0.0590295531069859,-0.45988283840413335,-0.43908703622034967,-0.07742919248025462,-0.07100069589083734,0.7172524369410445,0.5016403057005059,-0.05082087639500066,-0.13550803632947536,-0.15992357869753313,0.11067061886241115,0.7315525462995747,0.5159816235118068
2026-01-02,-0.20288895815705685,0.003804840527436608,0.0661482530672948,0.1643356737711395,0.07461637010127353,-0.18878559559419883,0.28702549780745207,0.4659429093261091,0.27303449238896715,0.32861632338791463,-0.12045210208631199,-0.05305610044503071,-0.44795474245315775,-0.44932086298332025,-0.026532457093402868,-0.09050667119748038,0.6913536179234286,0.4695945284011892,0.00032239600048608965,-0.14502707704591722,-0.19900120930078588,0.11148778736911816,0.6060984625890973,0.5166094064274586
2026-01-05,0.08456641990116404,0.12941978386240932,0.28176222833408826,0.14296773763790938,0.3148613477764231,-0.21345689361867207,0.03356056654939464,0.3052788276479627,0.2808337755454294,0.2885721436442545,-0.36807242420085223,-0.20975932293967314,-0.6419973488990172,-0.44820735190042765,-0.07774956623922591,-0.07272607926423375,0.640192562604501,0.6210620539194073,-0.20709566044466687,-0.1585134291503923,-0.3459252767002782,0.14693376054571639,0.50300582528396,0.3374662382730362
2026-01-06,0.11753420742756637,0.2266426586170196,0.2995180273159988,0.25747129537048163,0.25246086445353244,-0.20592750257347403,-0.03888568541444399,0.2433810413573605,0.06862969043339627,0.026138506071462647,-0.35250680993127426,-0.17206531655554413,-0.659132775017422,-0.517893346025756,-0.038220321281287474,0.02075124182331816,0.32156038517461283,0.4656075545219106,-0.03106094621367674,-0.07535867139309142,-0.3210909740293279,0.12576354979767326,-0.14749713019164978,0.011898476808973088
2026-01-07,0.11481745483500252,0.23481302913842825,0.3190780169519021,0.2586822003948261,0.18098314807703564,-0.1904698828730015,0.01381608508246926,0.24885049126672598,0.06322385077464951,0.030812539023701978,-0.3278297653087761,-0.16874136730915015,-0.7190261359699766,-0.5543591463763157,0.00825149027216527,0.08067005091360537,0.1469710835135162,0.3442910074061674,0.07696686006996446,-0.0041371382211086265,-0.2937321168574976,0.08869650674244191,-0.06546179795542695,0.05442032966518743
2026-01-08,0.19693403583898156,0.16422570062008787,0.3051730202756997,0.30427747073638184,0.10206119066650045,-0.10370666980707306,-0.06996173153223474,-0.05961558897286435,0.11733443072296693,0.05091613723871833,-0.5228131779255347,-0.14447219770579584,-0.6899453468813215,-0.5495924529532688,0.38144494502260506,0.11034995023227842,-0.1747901440615733,0.34663243842232444,-0.22089774122281508,-0.037531728396893324,-0.4741014936883178,0.07335074698508809,-0.3119032372411795,0.04749095262543001
2026-01-09,0.16722271070999925,0.16621660290265364,0.2611797040764502,0.25065156471050776,-0.027557152494113144,-0.1256949056662745,-0.1004510856415383,-0.10879669295914841,0.15881081103104722,0.12853313929343693,-0.46460574170767655,-0.14790677731205834,-0.5187436782981293,-0.42325468661619436,-0.008495425462425227,-0.036593127249417524,0.02769022026880119,0.35457469690057153,-0.3678173337896306,-0.07261191528184598,-0.18925090766020614,0.11077478519715597,-0.3979684538831034,0.009976400569423031
2026-01-12,-0.06033546336914476,0.09685569795907518,0.17552137956518318,0.2477182509765318,-0.0751709719120231,-0.06444082566894312,-0.5512755422238368,-0.22139300544571364,0.12497061270662264,0.137765903868797,-0.43417653592236904,-0.11777496011586526,-0.5100226611365095,-0.4225067893645677,-0.00212748185889348,-0.03255321470781451,-0.13779478459652741,0.22612000289670992,-0.41478553999082696,-0.10956368759859382,-0.15970502439177126,0.08213458267148986,-0.45951490386429694,-0.10695267449591589
2026-01-13,-0.2865928337069209,-0.06119229878634807,0.13233192443239136,0.27587234282284673,-0.34130490268798763,-0.1369051255512754,-0.5234667007126967,-0.2110823901133726,-0.0009558133572498803,0.10558471250699403,-0.5344272337132409,-0.30164796843865993,-0.24156581147279024,-0.3344390996600147,-0.0371223470652784,-0.11360714104879557,-0.08983586167641484,0.25052013070196266,-0.4442778006078323,-0.05378287314846112,-0.16244492164404356,-0.01315773177014676,-0.4361093279463662,-0.10519582656707265
2026-01-14,-0.12809339473103845,-0.08560538340223402,0.2036391492630095,0.26801702411955847,-0.21998020911733565,-0.10460116732661855,-0.552632312360232,-0.19918603417154834,0.043946841342544514,0.1759026209644489,-0.43727398323375194,-0.2925342937891273,-0.3239579051884933,-0.36682978610510253,-0.2047747425816599,-0.08332698766231632,-0.36788304034348585,0.25287263823539224,-0.25060099453049656,-0.04626352742118014,0.24457210671575588,-0.015616701052965433,-0.4598335554037992,-0.09049665852005345
2026-01-15,-0.13539008133424288,-0.16063685956129642,0.2535380235233852,0.15176100504606294,0.0019275010698994225,0.0057295284483473066,-0.3173005283009654,-0.08400741111698914,0.02868791154333345,0.13159482518514426,-0.43221990600856314,-0.300013388610584,-0.31260639317195543,-0.3949703092141844,-0.17175556887763635,-0.09071259089918794,-0.3734999399394206,0.15125971773107943,-0.23150259072705542,-0.015351847682162224,0.28042171229031104,-0.004923192728271644,-0.42000816698783355,-0.09684259471001919
2026-01-16,-0.12403048780366893,-0.1553319127741857,0.2605516538054957,0.16545712662993436,-0.051160320607608736,-0.0004209681501764045,-0.35389984041825295,-0.05483502567439918,0.04972247700291299,0.13734327447303127,-0.5177609543131585,-0.3037308862661354,-0.35734597921407474,-0.40215411932661865,-0.23370520997119446,-0.06894176390105325,-0.24830558243888437,0.10515901271289259,-0.3053700402151547,0.028546541013640944,0.48184286121769987,-7.915464708288027e-05,-0.4789875882434569,-0.2503630600663771
