date,MatxStaples,MatxHealth,StaplesxHealth,IndxUtils,MatxFins,EnergyxUtils,FertilizerxDefensive,FertilizerxPersonal,DefensivexPersonal
2026-03-02,-0.1590974411979689,-0.0577740091341596,0.23749417947969687,-0.004357539156473649,-0.07837991335406183,0.04763314141510947,-0.049784258043724286,-0.10396999263700944,0.21239814313383792
2026-03-03,-0.12729533128284934,-0.10161933909046383,0.14848154110374895,-0.016453663900191758,-0.05461657774228685,0.05763586143179668,-0.055979319267712664,-0.12677683047683283,0.2213705687136927
2026-03-04,-0.1041586603713503,-0.0641513890997922,0.17019565047027074,-0.03677938561215867,-0.07015180985715763,-0.014575398020106975,-0.0869571612534934,-0.14062570220960324,0.25238023582694535
2026-03-05,-0.09348003474425293,-0.053416730420128955,0.17270838321993012,-0.054601487595449055,-0.044904594841676415,-0.006724544036392548,-0.08023014087065611,-0.13766179417151855,0.2452658356989311
2026-03-06,-0.04883160559046382,-0.12105035851814437,0.09074537919964454,-0.1834115151339043,0.04656538010816301,-0.13038116238197592,-0.045870513348482446,-0.11243569722585743,0.31334088279220085
2026-03-09,0.04651545286179788,-0.16402240743069899,0.06805777047783927,-0.19991747585955372,0.12916120777627982,-0.13644760726319588,-0.033185091979424736,-0.18379006600768708,0.2981557551548104
2026-03-10,0.01186045274050685,-0.19542494983906838,0.19627927473024226,-0.176858965820113,0.12962159293019948,-0.17819270939856102,-0.03208867389884706,-0.17820639831108473,0.3001435952598551
2026-03-11,0.016212124353807648,-0.19221699431788666,0.14527562983459996,-0.1898990071133397,0.1260375193554287,-0.1909658212561099,-0.03014980385495033,-0.18415629498459177,0.2922497702579348
2026-03-12,0.03158187322149821,-0.2674443484641946,0.08792780296615596,-0.1690793806322451,0.11362652753421267,-0.17515937577834823,-0.008966850522453829,-0.17852435188273488,0.29061270157905345
2026-03-13,0.13337305055284834,-0.3032600415445702,0.026794670618607026,-0.14295849032672417,0.011587877725803788,-0.05539520156135476,-0.021765776500220144,-0.13437961985296493,0.26207532143326634
2026-03-16,0.08645462207757637,-0.2634435356473055,0.01518929753307296,-0.1361410818886854,0.027446996989557108,-0.05617589017417624,-0.05351088210463089,-0.20305460720586282,0.2860774196527654
2026-03-17,0.07291786799985986,-0.17242382776742565,-0.003103080714315495,-0.12465540754074984,-0.015164932898983862,-0.06327890356943958,-0.05845940000477877,-0.204977037723098,0.2831216690390223
2026-03-18,0.040184799119314905,-0.15481867564091858,-0.061472766643823236,-0.1158687704279927,-0.008465901913812504,-0.07032544959308829,-0.06570722517539021,-0.22121932650641335,0.2937792577306034
2026-03-19,-0.04834434664776554,-0.10929534832354221,-0.09792633359365568,-0.06794119363106174,-0.042738454421514915,-0.07422670876555014,-0.06386431243419347,-0.21591120850120218,0.2851771136720626
2026-03-20,-0.03792936962754549,-0.09692818608716491,-0.05466913106102512,0.01613278881417582,-0.04088425126576105,-0.0931685792747187,-0.062389097831705514,-0.210105987807611,0.27681170534995925
2026-03-23,0.0159806584265084,-0.20625488375821202,-0.09921587458663653,0.0024416775091315474,-0.05122099273752543,-0.08890686420480476,-0.06565066119339841,-0.22612863683972756,0.2730954488019251
2026-03-24,0.06240547762598358,-0.27856946231458957,-0.10993725282543577,-0.02984725507844145,-0.07232818326993361,-0.05294946311955035,-0.026763548013004373,-0.21075522342473962,0.27157921162976517
2026-03-25,0.11028203167519154,-0.3493029264914131,-0.19182342403418953,-0.05148182119727941,-0.1504516042683008,-0.10491088673996854,-0.019840312020322645,-0.21508709811495305,0.26407481343808215
2026-03-26,0.13394448922411428,-0.3556486875901353,-0.19736655235001072,-0.04165097344187602,-0.17581554717934997,-0.15738934200554022,-0.028712897822405024,-0.2055042644600881,0.2563994283555393
2026-03-27,0.11981079854379813,-0.35215408131212755,-0.12843537439050326,-0.039654913351047746,-0.16616267766397297,-0.15150106212547734,-0.005737332626608575,-0.1731455392214338,0.3003335232805429
2026-03-30,-0.012149199740505864,-0.24541800202991282,-0.20629323886745496,-0.03878258316892416,-0.15271967055188257,-0.14153017931151643,-0.018540235170165967,-0.13944893538168987,0.2879644940045863
2026-03-31,-0.045442485291562744,-0.2551252446991707,-0.1700016374831253,-0.027819486251622172,-0.10093466040209229,-0.127788186434648,-0.013657033543906145,-0.13236651275923944,0.2882910788125333
2026-04-01,-0.03058929360741234,-0.26199459400749975,-0.17460714643778547,-0.021252704537928498,-0.08764162929689544,-0.12973149361315764,-0.02011241249836009,-0.13223472993252333,0.2945003959298938
2026-04-02,-0.043774595934437735,-0.25514751321783613,-0.16147960935482514,-0.0036965528193005116,-0.10463624609223268,-0.12760013354123437,-0.01685615816650945,-0.13032784555523058,0.2817789259568796
2026-04-03,-0.08060621695617093,-0.2380352960809754,-0.1579338142947956,-0.07753433542721162,-0.2131244928918205,-0.08738812005907974,-0.03594161094404757,-0.12456848621893005,0.27398021945635287
2026-04-06,-0.042967065043344105,-0.26431992507086277,-0.16066156529361147,-0.006919798747628103,-0.29298032519147255,-0.13405141227677325,-0.10914599290224969,-0.16077026239487424,0.3084481518196428
2026-04-07,-0.009868731704054903,-0.2724971755091235,-0.18650475008421927,-0.09571734282420895,-0.2371836788565043,-0.20904892959325744,-0.10742375253657242,-0.1488551719857642,0.3000793974409055
2026-04-08,0.015975194954652827,-0.27200162443306003,-0.1885578254410676,-0.11429224381427933,-0.21919816445725343,-0.2064965616125454,-0.10806719003001534,-0.12894289892355504,0.2907060617561737
2026-04-09,0.019088091195838965,-0.26782356471066165,-0.18720381110574208,-0.09121155647456108,-0.1925804929402532,-0.20881774886797635,-0.09112391152154428,-0.12473253174138557,0.28579246769017747
2026-04-10,0.021040186333752778,-0.24772808001596533,-0.1236244006167626,-0.21842028794432067,-0.17611296623881081,-0.06848797127286849,-0.11179943462525194,-0.13860009066782883,0.35282231123789054
2026-04-13,0.012431873091922665,-0.235731231539528,-0.1186415234930208,-0.23145320764030186,-0.13426200846758887,-0.09411859888662161,-0.10592673675155159,-0.1280799852492563,0.34819193261415265
2026-04-14,0.013474663256568077,-0.22360813612990219,-0.006663712684921705,-0.22002674397533284,-0.12641273346273757,-0.09982032802357926,-0.09561998611101895,-0.12162765105722205,0.3982790185926901
2026-04-15,0.009919663317988206,-0.19234737658750684,-0.009170653390624416,-0.2196801714048744,-0.12246750086745255,-0.08215500860727228,-0.09545202579259646,-0.13336341513301644,0.4028060366650566
2026-04-16,0.00479617817916914,-0.18633204025195396,0.057485518684871596,-0.17513475809905288,-0.11619402097253025,-0.057436533908199874,-0.09637759584816959,-0.1366592123078881,0.4505423692421713
2026-04-17,0.004636976501149532,-0.17822222153300765,0.03987729212958771,-0.036278034902006484,-0.1112872471856783,-0.0018650829963460583,-0.09446202504882052,-0.13318535811761684,0.40771740060433953
2026-04-20,-0.0013214412910893614,-0.16456681494262032,-0.04656930180419115,-0.030568863272877014,-0.10702492316280562,0.0006735372220573448,-0.09646118310157478,-0.12975090741852355,0.3946136450443967
2026-04-21,0.004355495746188263,-0.16445620807502098,-0.04520476559869186,0.05435060503620576,-0.07001495868551535,0.03890837309547608,-0.08108069647096228,-0.13364131545445784,0.37432290092070586
2026-04-22,0.0673429090662596,-0.16780323715933348,-0.07298708161068182,0.052255191377411844,-0.06169158374634803,0.03183806644155571,-0.08375996140719198,-0.13372090002370846,0.37849713334296414
2026-04-23,0.05874863751183659,-0.15543878413063936,-0.07177440190045284,0.061582389817879155,-0.06845262748871528,0.039868860959789365,-0.08209379949179016,-0.1292560644964326,0.35367451714097486
2026-04-24,0.08036797174621436,-0.10844009798688872,-0.03925556686474592,0.1258856936969314,-0.03639437108698572,0.05591555378783229,-0.06607876875754704,-0.1391955093137552,0.3330511374116889
2026-04-27,0.03138934656616148,-0.1266620407110722,-0.027115947393315187,0.16210254628785564,-0.0951998557970612,0.02710817366427823,-0.06220357873780455,-0.13359733003610158,0.34080991915303566
2026-04-28,0.03650410399224677,-0.13269774895949882,-0.0379006685660862,0.07947023613843802,-0.07982444966340427,0.12640416210197677,-0.06625146242799917,-0.1162254287331752,0.32813615859992956
2026-04-29,0.02613212390295991,-0.12471604955367878,-0.0499005891991139,0.10327422480819795,-0.07092894789143908,0.2520738116204861,-0.060238846384752964,-0.12862887983759222,0.29990708571741137
2026-04-30,0.03337839157883304,-0.08315831996063294,-0.04437415160572691,0.006590581051303723,-0.12383977624223277,0.31796482755331323,-0.05736928611993368,-0.12449179285640753,0.3008790061014011
2026-05-01,0.034130547430391074,-0.09199018277752505,-0.052757264632169905,0.005600869885679206,-0.10838274593111409,0.2918829703260208,-0.0558152273576781,-0.12002775133050625,0.2955462368549717
2026-05-04,0.03263793187005394,-0.08796721834977818,-0.050450055400574574,0.005355929614508975,-0.10364289306532626,0.27911818639764746,-0.054437017822192894,-0.11706398321134272,0.28824850358229237
2026-05-05,-0.007595283636114336,-0.08335790590802208,-0.048640565551692314,0.01919814395383398,-0.10187391439200034,0.2531736792064751,-0.05310512457077414,-0.12592371134112526,0.2811374522235768
2026-05-06,0.12393449884911298,-0.13951775382769147,-0.15929923029562548,0.014002604819786393,-0.09031998473192374,0.23796450270242128,-0.025584063473515203,-0.10511147716218325,0.29669009604395064
2026-05-07,0.1320877977754402,-0.10434353694401102,-0.09771448279925513,0.027384510781604907,-0.07567658416879192,0.24277296466937998,-0.03345867114007384,-0.11261751152096931,0.3634400964119034
2026-05-08,0.07987555023295304,-0.06758754467310926,-0.13548327641907065,0.07899141175566438,0.007311093834902985,0.18984445500120894,-0.03648038889863778,-0.15814333011430817,0.36264648577819236
2026-05-11,0.13234858367488964,-0.062114556985891654,-0.1142126471547548,0.07745854228485895,-0.01617728814197739,0.19178254033415626,-0.04567247078095854,-0.18395472000120702,0.42776726671172915
2026-05-12,0.1725717864911395,-0.09476699010041773,-0.1270062144937671,0.09612151551839614,0.023948212272532392,0.21544808773724794,-0.06699149802204789,-0.1893953626127838,0.41972251142420286
2026-05-13,0.16458068692371408,-0.0912370816954902,-0.11798239842958656,0.09184168482832933,0.022223423474428988,0.2018177187232398,-0.06200052956253258,-0.19071035959843982,0.40175283171177145
2026-05-14,0.1613287670205658,-0.104507341476568,-0.12301510330620284,0.09328140564622231,0.032040966871533356,0.1459387644741139,-0.06045578875115155,-0.1795142283855484,0.39185160928181717
2026-05-15,0.15906108543040204,-0.049780172576003416,-0.11108324301808074,0.09323819063900178,0.08291024575236647,0.13821160092207202,-0.0285532860182749,-0.22969521634909404,0.36012048944872255
2026-05-18,0.09243564215374583,0.08207455444427963,-0.1857744218536153,0.08450996829536875,0.1157278539239648,0.15039903542161184,-0.07539730606216169,-0.2625353659976196,0.416391406870103
2026-05-19,0.08194697502867086,0.055500496136913935,-0.16995278271259817,0.12413774606276076,0.12137965541361871,0.15638735601351259,-0.07067694249890995,-0.2573878805820953,0.38469098787686695
2026-05-20,0.13282151346361123,0.10728937428735191,-0.1345998189885257,0.14415526146148497,0.15920980562030088,0.14840897101111036,-0.007934558262857605,-0.2083177156500517,0.4156032002252053
2026-05-21,0.12066959687614728,0.07789154380005689,-0.08134988524314613,0.15901149891394536,0.1711667609964371,0.14524848216609018,-0.03338088199072019,-0.21467834654988396,0.43244366543146695
2026-05-22,0.1037178534889762,0.08723885920968835,-0.0934724127589828,0.10461638903227942,0.18726966053623176,0.1138929382412997,-0.010989475450115842,-0.23851971926930818,0.40481695630875825
2026-05-25,0.058620453467998324,0.150400769284749,-0.1609115361411227,0.0962482176188829,0.2257943764103265,0.07187903561688583,-0.008767815212759829,-0.29802358497863896,0.39402817122148537
2026-05-26,0.015489901905292362,0.14525834183039615,-0.15898248130620884,0.16330834258538482,0.24750159543417308,0.07044115476438155,-0.0031069433420154047,-0.282674519888549,0.38506774966185836
2026-05-27,0.01663165973036083,0.07052946672490648,-0.16125266610319036,0.16951349504930283,0.2280430990472566,0.0826682931674529,-0.005431533929551142,-0.2758914884591596,0.3778284312634287
2026-05-28,-0.005671070445604432,0.16085784320253393,-0.18092247231329153,0.16147157770981313,0.2205929071850231,0.05773959496671138,-0.010787539873792667,-0.282352998415238,0.3714448133177926
2026-05-29,0.03096719553222319,0.08061165626890605,-0.1890111149676576,0.19193497474158702,0.20604267971170034,0.05974933486607416,-0.02230098661828519,-0.25280657302120263,0.36002051689712344
2026-05-31,,,,,,,0.052321200701028005,-0.17249308257792328,0.4252029869355146
2026-06-01,,,,,,,0.04191220416018925,-0.17679959345364318,0.42110369121659447
2026-06-02,0.007601434443414674,0.04819540265459922,-0.16948327554718434,0.22753050406725034,0.21057675685962982,0.08860218704309734,0.03892944056950053,-0.18239625051418687,0.41135262851121995
2026-06-03,0.005606857585096145,0.047353268954073276,-0.16982660285437626,0.19048792274576964,0.19895467777160564,0.09284138313287317,0.03790712459867023,-0.17836447855727672,0.4012002001296286
2026-06-04,-0.05542199454376965,0.04910175420095144,-0.16601327700291957,0.15108681618410058,0.1773789378814734,0.08404366181236923,0.03711443633507269,-0.17428417495413528,0.3912796355399023
2026-06-05,-0.15456761909202363,-0.02098432895238852,-0.13563848978582543,0.12812906266091315,0.30081932298783315,0.12249923695089592,0.036414431462313206,-0.17169487180857013,0.3816140525337005
2026-06-06,,,,,,,0.038575920626861604,-0.16451150125092218,0.3806224087396614
2026-06-07,,,,,,,0.03727107374708716,-0.1607902103851848,0.3721849062407444
2026-06-08,,,,,,,0.034168640277155445,-0.15892789964971843,0.36341479735241466
2026-06-09,-0.1287490941259027,-0.03837488910719723,-0.16150511207363094,0.12394022941336462,0.28385773212368487,0.19760412571687402,0.03316980034181007,-0.15685935518308156,0.3553668700683947
2026-06-10,-0.1124793959759973,-0.0851811660499191,-0.17729665660969302,0.12641424430286333,0.22789586993388913,0.17277069369700643,0.031950807025886555,-0.15261763050723176,0.34635295308196423
2026-06-11,-0.05230347335558066,-0.04183659151724035,-0.10242801087597035,0.11147032613142975,0.3184927511259494,0.16882354325896354,0.03298272557617286,-0.13831239330097378,0.34093724768945777
2026-06-12,-0.13698117010901073,-0.07677795249351754,-0.03727139244789697,0.18785466198596074,0.3075436544508024,0.10156249933085588,0.03193642394136248,-0.13602569431664774,0.33263671197265043
2026-06-13,,,,,,,0.03389269333981315,-0.1300236360266634,0.3250918138079166
2026-06-14,,,,,,,0.03613601276591501,-0.12382423019533234,0.32017946881854914
2026-06-15,,,,,,,0.032870070642904724,-0.12308927028685177,0.31338396403008145
2026-06-16,-0.10324280816837562,-0.10646573079539107,-0.07311180215145036,0.26493638070461106,0.23256552320021223,0.12650632417487406,0.03220738671233342,-0.11975841160736632,0.30655220566173425
2026-06-17,-0.0709463521269038,-0.11934227795353738,-0.09005067325048619,0.2581498279038911,0.21264573389227934,0.12002612222604693,0.030348143011001374,-0.1148140088345535,0.298800082628684
2026-06-18,-0.09644394146997848,-0.1651112874594668,0.023801331456409364,0.36475557199978764,0.17649838408683893,0.18675533199154798,0.02958804603009571,-0.10568569157764858,0.29140771676145405
2026-06-19,-0.0033864742617388394,-0.1709833843533657,0.01816938284933856,0.36180582928037436,0.29271960012715376,0.20677061793981902,0.03141147959265582,-0.10115711191365416,0.28437896151929476
2026-06-20,,,,,,,-0.03460573287881952,-0.14310000358977262,0.35142722700949325
2026-06-21,,,,,,,-0.02594146160613553,-0.13450005005763566,0.34692421475558305
2026-06-22,,,,,,,0.048768454192949034,-0.07378583047213229,0.3852787666223167
2026-06-23,-0.008457879043849044,-0.16652822987414254,0.017573772329018668,0.3475161411583645,0.14872061302196216,0.22620329577229026,0.03729863673913524,-0.0578915228086766,0.36918762523730353
2026-06-24,-0.08556623978419534,-0.19676596784175912,0.07763292739705932,0.34343104813493164,0.13838963284106798,0.2157662565263422,0.032989987076432935,-0.061988781744141415,0.3678330325025856
2026-06-25,-0.0913549221619431,-0.14137961822501663,0.06833254829062986,0.32614923667572265,0.13778954621209602,0.20682866810117426,0.0429746503929241,-0.07473250012323218,0.35325507609642215
2026-06-26,-0.08679733346097922,-0.13332664994210305,0.07083736622073367,0.3277102662418124,0.13050923502202,0.19517982405237602,0.038257943721464696,-0.09006260996565495,0.3514139309050866
2026-06-27,,,,,,,0.034560467503578045,-0.0897062644887817,0.34381376253636325
2026-06-28,,,,,,,0.012568579992404221,-0.10207360402653362,0.36524077725975185
2026-06-29,,,,,,,0.00045176125000019433,-0.108135071280119,0.3596006947233194
2026-06-30,-0.07837777023870597,-0.13396666505983015,0.05737210751764538,0.321820251074703,0.13644514189626786,0.1659779718746737,0.0004063615782293632,-0.11032926875177726,0.3507774047439244
2026-07-01,-0.06441438480237217,-0.12099621253246343,0.13030846650246997,0.316145299889942,0.1334397784604111,0.15980489887358795,0.001616124322272317,-0.09919110322881905,0.35790360260917314
2026-07-02,-0.05749979980983022,-0.11783009208659415,0.10679259241441007,0.30989567986933725,0.12235260114759924,0.021618609253388488,-0.0011656311602944486,-0.07589181373530382,0.3433902041648046
2026-07-03,-0.019313574071657964,-0.07481666617906299,0.14126021906836556,0.32233372063619276,0.09743815278386254,0.027273998574685234,0.018114520786540703,-0.025908787315365056,0.3509113972058834
2026-07-04,,,,,,,-0.0053322639172442565,-0.04294238402847796,0.4163164629445334
2026-07-05,,,,,,,-0.005907259237253634,-0.04241792113693068,0.40604528787195476
2026-07-06,,,,,,,-0.002877024727360075,-0.03911712573125818,0.4448941737446456
2026-07-07,-0.017201815174455834,-0.07039725136486705,0.20745675161074478,0.31288982326780335,0.09203026811451498,0.030388299288407687,-0.0034501515941364,-0.03784581150602043,0.4307770674972744
2026-07-08,-0.03940504443255767,-0.029452691200833957,0.17467745213839697,0.2952255073021659,0.10736067033153263,0.032345729725624155,0.0031220925377932465,-0.06512019341693927,0.41699167077262483
2026-07-09,-0.0449425700082469,0.007065017135376779,0.12224544719484387,0.2481054246129043,0.10126125378539544,0.09145939194706335,0.011978390319729255,-0.08861674263444323,0.40055273467504143
2026-07-10,-0.11524455630935718,0.053299368487879015,0.08417615596146907,0.25033741202438986,0.16637318928534575,0.07644230551226014,0.015419370958339805,-0.07336571880979022,0.39450347007350817
2026-07-11,,,,,,,-0.016659456449688567,-0.09364008411228106,0.40854877937013867
2026-07-12,,,,,,,-0.014362512610836195,-0.09009608318129327,0.39988862873689296
2026-07-13,,,,,,,-0.016626859173733546,-0.08960583033896602,0.4239994614220868
2026-07-14,-0.11213196616492371,0.0249183262701076,0.08765905732749359,0.2874653884378481,0.17068883645675276,0.02230512331199122,-0.013844626643167952,-0.10056040743371467,0.40185590286779027
2026-07-15,-0.10730427089721438,0.025222048723807268,0.08258030474678242,0.30321471982611986,0.1636044986023848,-0.015704310609778824,-0.02678334544812941,-0.07279469513394457,0.38205755242243034
2026-07-16,-0.051948072600770785,0.07514004797867363,0.11097597036778468,0.290909965149871,0.17401629634469254,-0.014205959584353452,-0.019592451285301668,-0.06445115036880186,0.37708386581783276
2026-07-17,-0.05994664192934698,0.0526510774719233,0.13299722297434885,0.3197615441686048,0.16674296232943744,-0.0528284278128465,-0.04261210586323966,-0.09037885805168724,0.38335405013154233
2026-07-18,,,,,,,-0.046327866386161244,-0.09085292885316151,0.3763686536561971
2026-07-19,,,,,,,-0.10685406263394379,-0.12321436340754444,0.37992690953126795
2026-07-20,,,,,,,-0.07419100217422664,-0.1023856825330596,0.4308967124260415
2026-07-21,-0.05423656788965055,0.07031205705628213,0.13309628350268027,0.3142062873715081,0.16305380250146026,-0.0597896035025324,-0.06739713477764023,-0.10042963338561035,0.4200501201855095
2026-07-22,-0.1382348992780491,0.11213813779396953,0.041853118216997776,0.35824109134398185,0.17906237254519067,-0.06423688608243044,-0.07788104055970467,-0.14027524093759403,0.4224348320408783
2026-07-23,-0.11725321144376102,0.09296368311790824,-0.09117484044709162,0.34494531152406965,0.18512378858578163,-0.059880111605594796,-0.07710433008753216,-0.13695795201029096,0.4120607928245427
2026-07-24,-0.11251404249741756,0.03248877491634511,-0.0861680254162273,0.3303600262908195,0.13221285944359668,-0.05729858096822022,-0.081135453699074,-0.12347910863850255,0.3907566068991207
2026-07-25,,,,,,,-0.060680286117173535,-0.10897891709136767,0.3992914645154216
2026-07-26,,,,,,,-0.048642277603566306,-0.10009520705825713,0.3946214963510959
2026-07-27,,,,,,,-0.07043547989568039,-0.11132500493729006,0.39569779329655075
2026-07-28,-0.09671715644024292,0.01683167852791677,-0.2135972944720717,0.3213306429056348,0.13640380539599964,-0.05347292288978196,0.005372073234539712,-0.0345079093944847,0.45999674345997477
