,Materi×Energy_r20,Materi×Consum_r20,Materi×Health_r20,Consum×Health_r20,Consum×Utilit_r20,Energy×Utilit_r20,Financ×Real E_r20,Inform×Consum_r20,Indust×Materi_r20
1983-08-01,0.4057719034010988,0.5464173150903057,0.41200343423734054,0.7923938700229599,0.7042395385155955,0.6530160978770355,,0.8140669057074272,0.5762055837375883
1983-08-02,0.29734112420979614,0.3649741950314617,0.34418179330476156,0.7733709891561161,0.7190098919636286,0.664269737530968,,0.8007686565656307,0.44850123064028324
1983-08-03,0.36719540326327665,0.42144374921294514,0.3192957596934934,0.7726214695451644,0.727883895030584,0.6369988611805639,,0.7869779754746886,0.3986734770802596
1983-08-04,0.4129135765767753,0.4377505950395516,0.3716473889248673,0.7773638117782146,0.6310769341285729,0.6104963289843942,,0.7965930834694877,0.44999354100266
1983-08-05,0.486179771183627,0.46175410679704604,0.39292830614586344,0.777002463092508,0.6305657006651038,0.6189949394958829,,0.7973368075373021,0.41718549800363497
1983-08-08,0.4958011985619209,0.4718824490021196,0.404728081957804,0.7827741442374047,0.6271313651979774,0.6554426427887539,,0.7522899468880102,0.4304135111839446
1983-08-09,0.4388052921339201,0.4215247983531806,0.31624465921720735,0.7786799049184839,0.6212334999396608,0.6513863105432192,,0.7544726511194197,0.4001659381577917
1983-08-10,0.49422453609324013,0.4052726269803211,0.3876821928994812,0.81418996806843,0.5987132565709719,0.5868876147594227,,0.7511590885015832,0.45584779298228456
1983-08-11,0.4997787456636391,0.39377826093542956,0.4176039793875952,0.8402431635914184,0.6135456246751302,0.5939613183406928,,0.762606460317506,0.45772978500250894
1983-08-12,0.50841413113834,0.4199527260640695,0.4267546261185833,0.8709924465890037,0.6674357399008893,0.6332641164584053,,0.7643250775907886,0.47951599312387383
1983-08-15,0.5151415287827177,0.4408939015912819,0.45323393480774715,0.8979171559093662,0.7369945212976443,0.6365880847489965,,0.7540268619726953,0.47225657631626333
1983-08-16,0.52759519221568,0.440330155795322,0.46628049514336223,0.8971332515553639,0.6790497892079735,0.6221079102482471,,0.7544781805231301,0.48026007129463055
1983-08-17,0.5232649201480515,0.4382038279337348,0.4646068975041271,0.8543651279609958,0.5734133639644818,0.5631136664559571,,0.6460877806485928,0.42949723382977234
1983-08-18,0.5203349373534776,0.334833413788515,0.4367313798968198,0.8364021320717955,0.5576482973000355,0.591814345583347,,0.6241984740220601,0.356927923839127
1983-08-19,0.5166526230990508,0.32745955625370454,0.4342096907937747,0.8200920096590417,0.562563901262996,0.5962842079591838,,0.6243536436700772,0.36171586855700444
1983-08-22,0.5037610926547046,0.32089334418464516,0.4188108442772042,0.8170069460518613,0.5609913316586292,0.5965023936438121,,0.6499353837789911,0.34270080292399996
1983-08-23,0.5132222856055272,0.3353675405413892,0.43568150626216257,0.8280577240547481,0.5409026755047756,0.5832975554575222,,0.6035268640749392,0.3435730943916223
1983-08-24,0.5173151851700485,0.2712921367096674,0.4008284911563692,0.7695814725027582,0.4834750205588272,0.6051200462888645,,0.5380241600158879,0.325477388207989
1983-08-25,0.4478197539308896,0.32037511106137884,0.3996174470843508,0.7716032739722757,0.47150152423357383,0.5617730275306455,,0.48432701922487864,0.2982972569068619
1983-08-26,0.3565929928880599,0.23503621257092217,0.3677756197437272,0.6243178730237509,0.4119214676938096,0.4802660809853191,,0.5722331925130788,0.2632417218455361
1983-08-29,0.3628849117928083,0.23525102542363846,0.3863845294918456,0.6236787610947383,0.41218336864952937,0.48133715214071665,,0.588852613396792,0.2690137741821023
1983-08-30,0.431258937496083,0.36735042205414425,0.4526634453277672,0.6142374111266116,0.3111212664709563,0.4704847035342754,,0.5816541444634065,0.4038302909777455
1983-08-31,0.33665179315951826,0.34938310159329805,0.5162502698273185,0.5945570481077291,0.3005861648845404,0.4477483028905684,,0.6447526597530574,0.40955147957096244
1983-09-01,0.31490132620340433,0.183147325957859,0.5217014827602079,0.5117070294537924,0.2171035412175425,0.2935193438215352,,0.6097036048461973,0.16608750514424594
1983-09-02,0.3106847005871089,0.17950748633187585,0.514764087115867,0.5089495927350792,0.23212946228234696,0.28374935302696586,,0.6273307434281898,0.23592213022673522
1983-09-05,0.2549804247479176,0.07569761413922331,0.46378895759942856,0.4110589171907772,0.08109803676443966,0.1979288477407346,,0.6557510527649235,0.11856369715595715
1983-09-06,0.30229003948717326,0.1576084055663107,0.6455094913686383,0.4648647560352468,0.2684379136219279,0.08257211146052845,,0.6600731086601834,0.19416767384099887
1983-09-07,0.3770991084803159,0.15281133941284739,0.6104515309721037,0.46425643933813254,0.2704451390060487,0.2063081543851813,,0.6487896173074267,0.16456258537141366
1983-09-08,0.3817405837091316,0.20267080718834574,0.6739100404361719,0.4821805139668904,0.23397730951216483,0.1591046007937737,,0.6506789857827106,0.15431371790500584
1983-09-09,0.36583080602541956,0.17704677106642014,0.6736668688654703,0.4440736103148162,0.1664433758725094,0.1392337746693258,,0.6669149252779583,0.12818288166144007
1983-09-12,0.3734419794365311,0.20887159643514083,0.5942924998677209,0.37900788146855563,0.08100354406685253,0.016275150282780537,,0.7418365742621047,0.11569690749451204
1983-09-13,0.3936329420745214,0.21109598052261547,0.5814715230679037,0.3635217579986066,0.13292953954154269,-0.014497010735685356,,0.7204525338668095,0.11767225269629862
1983-09-14,0.36761317212865635,0.19062092281066526,0.5743951057297688,0.32960805352868183,0.09313523735280992,-0.04276324319847758,,0.6992631368772045,0.16583290569387885
1983-09-15,0.3825297617872533,0.3930590794187314,0.6048827532962556,0.25985573277638535,-0.012026897762210612,-0.06962680133083543,,0.661578362406328,0.21538073663978338
1983-09-16,0.4684916816072018,0.4090380854700215,0.5843552715380157,0.28523976233640463,0.02026334963777789,0.061406035610948574,,0.6445400919279732,0.21849263485166381
1983-09-19,0.48670047203524,0.4090363893655346,0.6075856157158497,0.285373033093094,-0.015530602986170572,0.1622380283397815,,0.6548126960811324,0.26429218876412564
1983-09-20,0.41467787694396135,0.24301132105320236,0.38383413240358843,0.2528184866992665,-0.014808793432471561,0.1694355237945956,,0.6901982324387296,0.14590185228874286
1983-09-21,0.3909483655298824,0.2852659750419011,0.2988292890939198,0.23724165816901724,-0.0723108911993416,0.007912728421270977,,0.7204399405469826,0.07614916300451838
1983-09-22,0.5454319303948074,0.383921882329174,0.43623247220593847,0.36463453904186943,-0.05161856487131018,-0.05773066847538324,,0.7265133618387636,0.363545274188751
1983-09-23,0.5943206362226896,0.42506468820622345,0.4067789684403101,0.4483253704114244,-0.04327367525477052,-0.055013088789842596,,0.6994709760480747,0.3580535393690787
1983-09-26,0.573236272719397,0.3109832857585882,0.3223040126512133,0.4748954002441334,0.07229756806635276,-0.05844927715086491,,0.7682604280371161,0.33703186829593174
1983-09-27,0.5209483426117757,0.25003309448693645,0.2725725052126789,0.52474501804567,0.29041865585624893,0.02552227358295785,,0.767621708104303,0.17329427816743814
1983-09-28,0.5065313818186344,0.25430268227755265,0.3085261241723117,0.5776415643508302,0.4274884946311208,0.033150754252076566,,0.7626076848004453,0.1761968050073557
1983-09-29,0.4457060613203754,0.2831359442469358,0.04346316732262167,0.6677395092738992,0.43610995413388626,0.031211833543918054,,0.7706320127949533,0.2509938334465494
1983-09-30,0.4703374774253845,0.29632320146248453,0.09921453808354955,0.6855527381857236,0.4277341387760432,0.01603615117026533,,0.716108928108702,0.24009238866005447
1983-10-03,0.5825597160968873,0.21821136896267584,-0.05902222376225422,0.6789481180698647,0.4202356634201738,-0.23412168872238326,,0.7114187545978017,0.2377211499187979
1983-10-04,0.5067614521202822,0.2613007614244638,-0.018391930293722162,0.686468587932242,0.448355967616246,-0.28668822012542206,,0.7027242498170796,0.14568964685289976
1983-10-05,0.4858425740869973,0.1171665295160131,-0.0489202453518972,0.7394719429618671,0.4830270181955712,-0.2690566357486607,,0.7041766561443393,0.08587478687973345
1983-10-06,0.5303719839672518,0.15201870320751634,-0.05430696347379167,0.7608659067553147,0.45873022388379225,-0.2145772766015495,,0.7135305658331147,0.1523512399893495
1983-10-07,0.4899422015920744,0.1488202520221921,-0.010482954009657243,0.7354712555802368,0.3974483393148054,-0.2419362891086995,,0.7090452252470952,0.1525069108375884
1983-10-10,0.4541349143671528,0.09399618367499236,-0.03818327752759746,0.7418182588595519,0.41730772431765184,-0.3667546113399507,,0.6454499812814095,0.10381117026644605
1983-10-11,0.40426274939606166,0.038107320122484765,-0.08407439075367268,0.7879081710908447,0.5323152682142208,-0.16912793625666575,,0.7116332951560328,0.056212259888573944
1983-10-12,0.37784335432680166,0.11226515841027718,0.00026703215420576415,0.8097162846063531,0.58494495311277,-0.17604536111904756,,0.7011095186625537,0.111568582947563
1983-10-13,0.4135459809433383,0.14755539986692445,0.06985764717112643,0.8413455530356815,0.5921596759942134,-0.15982089609700323,,0.7006082067341035,0.14939249488427533
1983-10-14,0.3893885709544818,0.17752209224240417,0.042239717325390815,0.8677760291628445,0.5795978081767906,-0.18888569549653103,,0.6654172350627224,0.12743014426292273
1983-10-17,0.31210478166754174,0.198050990468095,0.008321642874586145,0.8862187543324237,0.5749483418924032,-0.22778824548712795,,0.6128717023005591,0.09774906996899846
1983-10-18,0.3460378986557915,0.23435629302020272,0.09218521954058898,0.9060719088825199,0.542094905559817,-0.20775652936223687,,0.6035550043267386,0.1600492090089794
1983-10-19,0.3300666137349326,0.20886964629382634,0.06513071593022275,0.9049058132801656,0.5500335675726904,-0.2039755493547916,,0.6211967212134862,0.14792294471525708
1983-10-20,0.24789939689291568,0.11759532967133765,-0.07923865201732981,0.9000040851707989,0.5683677899952186,-0.18714589632477147,,0.5492199327084298,-0.06724697915130838
1983-10-21,0.23921656801447247,0.12033859899305965,-0.07438901910392183,0.9005182101526074,0.5681813238331438,-0.17868029254598355,,0.5409294815436951,-0.06573902665719403
1983-10-24,0.1661254987579279,0.1835510896959434,-0.020738558415464313,0.8954582224424805,0.5449509109625715,-0.21101235512492378,,0.5431716701523059,-0.05576271596400932
1983-10-25,0.1866657035114523,0.24424969983191352,0.017736620467885426,0.879597746781349,0.45399390495836195,-0.21112754729688488,,0.5740223172557383,0.035794383679657586
1983-10-26,0.17138010052337294,0.19995884873563413,-0.10997517254888207,0.854872595387185,0.42039076668536207,-0.20606747302797376,,0.5521932355946291,-0.025258632099834328
1983-10-27,0.16845283734062086,0.23934184979983825,-0.06867421385618831,0.8457401898715833,0.4180555043852957,-0.1965415483943356,,0.5313697112318561,-0.03100497087777088
1983-10-28,0.1615837942638188,0.258975261602068,0.004017101375783564,0.8342735183980934,0.4263688214258405,-0.18932279208621042,,0.5213200102676079,0.021005834847122765
1983-10-31,-0.023351539047771756,0.31402470713083086,0.15802094237887804,0.8625452353245626,0.4298271767319421,-0.0499046565446458,,0.5318081800249638,0.02045780647640403
1983-11-01,0.05515984250628868,0.23737000323618235,0.03123309317711004,0.8585785514500327,0.31747425008325847,0.04794912993163179,,0.5112118859526003,0.06730170503588263
1983-11-02,0.03016971059764951,0.38002485843849343,0.16003496715928822,0.8306133956650383,0.2544023326938724,0.06755755464451511,,0.5150169992256907,0.2289318419368106
1983-11-03,-0.05932648070620939,0.29711658001978664,0.05630254371078642,0.7582409356307624,0.13181466304324527,-0.03768429585386673,,0.45604564522687585,0.16035494709642462
1983-11-04,-0.014311854552811068,0.3591149562827698,0.07485825175717854,0.7613081033626261,0.22804052880488382,-0.07901164430546401,,0.36333162747455733,0.23205887638662698
1983-11-07,-0.15376102018524335,0.3134839698998212,0.0067305981301067795,0.7501326493888917,0.2739504085187194,0.09056932837846843,,0.28444064438712513,0.10438552701105228
1983-11-08,-0.09297187958273967,0.39104478380424446,0.11730917293923088,0.6973646517768262,0.10164769412927516,-0.13293771361769352,,0.24333031460670235,0.22870232829389017
1983-11-09,0.024717400625889882,0.41478620793271365,0.11887379504350833,0.6807071358049936,0.12280990432220527,-0.04332666409654642,,0.31544829671642766,0.2168998294469214
1983-11-10,0.0032229545485487066,0.3475856836242728,0.04574875930528741,0.6838055187080486,0.09415331057935088,-0.05027640296371806,,0.3351474391546995,0.1118121766350278
1983-11-11,-0.0010466615274796953,0.4197418613318409,0.1653392367194358,0.7036878771959844,0.14364288799430197,-0.048513410017263434,,0.3596090379309349,0.35593179033720534
1983-11-14,0.031645263950872256,0.4295326153957135,0.17009773198259648,0.7088333683228626,0.1503587954766174,-0.07268626038856728,,0.3343016979789688,0.3087198783498117
1983-11-15,-0.06715399155788283,0.4525994095307516,0.11199133855958451,0.6561156441266519,0.13747538348490274,-0.09782975380562063,,0.17498964921862425,0.2337650810541823
1983-11-16,-0.10379163397661254,0.5401748508682246,-0.001218087077019412,0.5582061506646736,0.21332724093115668,-0.11816302999282498,,0.15276696997387101,0.14982458183430936
1983-11-17,-0.09823375046062194,0.5348984841524268,0.004908483571731737,0.543981434878468,0.18702597687223882,-0.15065979582896002,,0.056898886694701424,0.1489226577238663
1983-11-18,-0.04683202374423086,0.5468120751586188,0.05296998037743676,0.5678721456286013,0.20223009637487885,-0.10469456279487066,,0.08712890784893916,0.16094387738994256
1983-11-21,0.04525330881272624,0.5392694516467101,0.08236326647191476,0.565801045701787,0.1907929869957402,-0.04557914084203288,,0.04563678223119355,0.13235436543036558
1983-11-22,0.08330245035137353,0.5106517956903085,0.08163286370356808,0.6512049934578569,0.3721411096161702,0.08646130255143943,,0.06899284822930331,0.17073596111157274
1983-11-23,0.03616451323298318,0.5881727337847009,0.21129949124819097,0.6538433774316541,0.46371264886847413,0.11033882473344782,,0.14392986723036544,0.2484928483046264
1983-11-24,0.029715337265650787,0.5875793594779756,0.20882322526649152,0.6536829942220898,0.46716862354790717,0.12402038721960706,,0.13220674612130062,0.24613869804269414
1983-11-25,0.03446454304668986,0.5392036972668702,0.17024605299937703,0.5854544992333538,0.507009490513576,0.13953357903893293,,0.08877248526954744,0.18135112907894949
1983-11-28,0.02460757127508459,0.5656621860378451,0.1879160450040312,0.5845476548685723,0.5154261211339093,0.18779166582148787,,0.15312938616192498,0.21734626421197156
1983-11-29,0.06249936505852218,0.6277642728727894,0.28815171147851687,0.6043118696955803,0.44519752592670697,0.11516137230629846,,0.18252527306510163,0.2712164683683035
1983-11-30,0.06502866828468842,0.6213092278838686,0.24095548029435337,0.5630878552135493,0.408121242489594,0.1771221730686934,,0.1397947589182772,0.2545099755125289
1983-12-01,0.049877416884450125,0.5857868010277484,0.29289971282117344,0.4819220015575777,0.3153829481210808,0.1412587651364048,,0.1729614124404923,0.2062091370444791
1983-12-02,0.059090872126152966,0.5401099231143418,0.2608714046682134,0.5697119387113295,0.319544567617148,0.21733414744971508,,0.17060193678199034,0.20017899206424045
1983-12-05,-0.004524035252875636,0.5278299259373652,0.29692452352027765,0.5857596187823364,0.2985759989033526,0.1709938983463312,,0.281268069713592,0.26350242492644893
1983-12-06,0.056625554960825,0.4772381766253929,0.24971405665502283,0.6029407674269105,0.30627610668112587,0.1533971848906702,,0.20449391431457217,0.24745500166121187
1983-12-07,-0.021063543769620167,0.3776539228500324,0.25210251819112683,0.49109540767676363,0.11786850122646746,0.055265397788328084,,0.11102121552070682,0.311903361594904
1983-12-08,0.033094371207107814,0.46515742453200715,0.39530903902210074,0.5026221606904367,0.08029971576354465,-0.0015588979891952132,,0.13367581009337517,0.39041733841054893
1983-12-09,0.03241745438445541,0.3684618821161857,0.24635180336021179,0.33997438597143276,-0.06763276487878751,0.0272749158609842,,0.07116933191051265,0.2944726444948431
1983-12-12,0.002837837171665606,0.3453561347590536,0.3050202933026425,0.3167236627880462,-0.08951871375278608,0.05588636192318941,,0.11301146904334006,0.31042670798404587
1983-12-13,0.06347871442749432,0.36594285685273714,0.3156422079286316,0.319491930093476,-0.10827867806910187,-0.004500924290248833,,0.015820715571294015,0.3855115899390985
1983-12-14,0.20568514453576395,0.1528323630703355,0.4442344110453926,0.34354479718298675,-0.3628506570875979,0.09628819701934208,,0.031516164886490235,0.6147585476334556
1983-12-15,0.20259876825590162,0.07431758380397008,0.4415201517377958,0.34804223612000934,-0.3554899444350821,0.08221937143900199,,0.26866570987251354,0.5286809896287337
1983-12-16,0.13603370462993575,0.11212301484743127,0.47868728252187226,0.4049262900996852,-0.34086264709934927,0.0886280753808731,,0.26006128972361076,0.529656056434257
1983-12-19,0.18446767616252166,0.06000659265645203,0.2242935585499716,0.4532098262180989,-0.3381800191682784,0.04661856995916493,,0.30707497169293996,0.5744503578203478
1983-12-20,0.15541040964201594,0.060721566163928195,0.2522341733755268,0.46387359956021124,-0.316344657168936,-0.3317765658604769,,0.28213920955889155,0.5682014551767339
1983-12-21,0.34868285665162785,0.10232186354143982,0.22053852427849563,0.4473863238565474,-0.29985210026571707,-0.3915189527279655,,0.29446088686093197,0.5575168111724831
1983-12-22,0.4305535841793946,0.08863090888507082,0.22192701997352657,0.4459102398761061,-0.2985633548881982,-0.28997034397252824,,0.26476478889083466,0.5466867177857482
1983-12-23,0.3963053357397362,0.08281942092115996,0.17913866617903687,0.45176459139126096,-0.13703017122175143,-0.17346591508803708,,0.32561453551836694,0.5391650355105297
1983-12-26,0.4438223026056545,0.03727171001792663,0.1772880007244866,0.45737500642606604,-0.154660976335043,-0.16657213771184734,,0.27268002720918294,0.5259599333743822
1983-12-27,0.43418015642867314,-0.117136463479137,0.15018981127579373,0.42134819618238323,0.010098282543824822,0.18002077398617444,,0.3121867999998193,0.47141533422415066
1983-12-28,0.4681465303858378,-0.16953772006306747,0.16467730332288671,0.45268739787030415,0.0019206997557002865,0.19296785442418016,,0.39083337568141985,0.4247409445796392
1983-12-29,0.5154017727549769,-0.11602163101865817,0.08171652309317139,0.5122017992788417,0.10746475612215219,0.2730141208832214,,0.4045455020799372,0.4014040376397878
1983-12-30,0.5258180983029443,-0.08654787537324914,0.13759929992357622,0.42507621577223414,0.042483979266708875,0.29031592921201665,,0.3791837422793363,0.3343770968572129
1984-01-02,0.5320090502962498,-0.08663083069863912,0.13797848315760655,0.46016368207393243,0.06428130269621972,0.3122233384905733,,0.3901769887579676,0.33698731520421404
1984-01-03,0.5080804456375352,0.03875280400091125,0.14442132734806573,0.5048355739047536,0.08729402935133869,0.3076450257239347,,0.4272037890582658,0.3573712324325581
1984-01-04,0.7442051723270725,0.392341864755335,0.30766799708132586,0.6250867342474044,0.35621907181359513,0.5346626238776553,,0.4981200115505707,0.5209535742329061
1984-01-05,0.7069763759385437,0.32130912568424724,0.2244549037472119,0.6560847538685532,0.41132939397188584,0.5745829202788655,,0.4603494302649132,0.5123795136005854
1984-01-06,0.6522173048029701,0.3291383312444109,0.23324873586676023,0.6627890304976876,0.3543053709517423,0.6060190842224095,,0.4569347698717556,0.5010644445902392
1984-01-09,0.6628876234653629,0.28888529770262417,0.21842600300100723,0.6850668371955181,0.4064917700777401,0.5941395057401587,,0.4288789068755979,0.5008495164674258
1984-01-10,0.7077603342574071,0.254354716552919,0.3241136749635112,0.610087852586314,0.42613794058608956,0.5769060301282799,,0.5729841205242386,0.503812816152242
1984-01-11,0.7026583594043825,0.2537215843743898,0.2839009013125242,0.6449813391961197,0.41790434216803357,0.5596630809146894,,0.5385154156103611,0.4723147476465521
1984-01-12,0.7147769874558334,0.36656281298293686,0.3270742600133435,0.620852579093618,0.4139041765311848,0.5595878942823376,,0.5394665809418127,0.49964687923082496
1984-01-13,0.7290814362442894,0.3407205497963998,0.29121359880077646,0.591350872535718,0.45161331347250355,0.5599110388633292,,0.6292004247733597,0.5070182970057917
1984-01-16,0.6783340894591593,0.45113042545630727,0.5222593034655217,0.5625441894304578,0.44222965185361895,0.5451751670277901,,0.6321796700772494,0.49849908914965085
1984-01-17,0.6987339888064585,0.4033872638003138,0.44475051118242664,0.5762403955894541,0.46308296403491506,0.6384016562868774,,0.668560511955632,0.47497518522257465
1984-01-18,0.7080244210905726,0.3920145707337671,0.4988765906737373,0.6085842648752142,0.4384753174980986,0.6335038607717023,,0.6448134006376821,0.5253263850128551
1984-01-19,0.44986123428143143,0.4065395425230836,0.4923132043058096,0.6055594653914752,0.4313847095171134,0.4735038062650037,,0.6736611263739587,0.5538572881478202
1984-01-20,0.4321999604192273,0.38735034444888977,0.47008234606241645,0.5869204860830121,0.39739548274037617,0.44470618995215355,,0.6764853209529696,0.5483478031302248
1984-01-23,0.4236022053987486,0.40361971331549235,0.4842361938943477,0.6352995989130243,0.34657947041816606,0.4452147182372375,,0.6549846193925575,0.5587061332312379
1984-01-24,0.33881848706778284,0.3993009378247797,0.4393030267449594,0.5917349376883855,0.31123318859098964,0.34559875664925305,,0.596178144188667,0.448111404472442
1984-01-25,0.3230865312534217,0.4359074318546897,0.46955544610755157,0.5942357617615623,0.34799162170036646,0.3255946994878503,,0.591147353218573,0.47216645882420655
1984-01-26,0.3501923001990916,0.4527026196460449,0.5118699120573729,0.65197934064485,0.343208266679067,0.3143216882486838,,0.43957797356594536,0.49924970173917216
1984-01-27,0.3814680521120435,0.48587208615264554,0.5338617350682264,0.64721758711182,0.3399244389112001,0.31016610909651793,,0.4393102911723128,0.5838265877941623
1984-01-30,0.38385671349043804,0.5105481797764833,0.5411637761110819,0.6473993910179394,0.29714666737341466,0.30309312504238967,,0.47789759794732867,0.6032149794509568
1984-01-31,0.4811147214092112,0.4988501025426913,0.5217534603557547,0.6411844767119241,0.23885800670279198,0.1780655913451201,,0.4761273549559302,0.5770623961179467
1984-02-01,0.36430573780075726,0.37874259727614135,0.3740470634197773,0.5238376631708108,-0.07517386402741247,-0.11666459422654633,,0.3314794052773917,0.38340162923701776
1984-02-02,0.36618502474254067,0.3712592204226639,0.07479003022118128,0.03150253870429765,-0.2618400173162697,-0.3059962141805966,,0.2153473973656693,0.3594202398790851
1984-02-03,0.31271977674764273,0.18067320620782965,0.061594310364304156,0.026721260935393436,-0.28133343894403434,-0.5140553541263474,,0.1907840532700757,0.014294267888632615
1984-02-06,0.25919040563975293,0.19219220330623432,0.06817517041534388,0.11287843641742731,-0.20490504524475325,-0.3026579233508826,,0.38407572220140934,-0.014812902197234702
1984-02-07,0.21012239590552578,0.22390721561666113,-0.050374719349009466,0.19766650887751896,-0.29307158720348137,-0.21715228795925515,,0.38379682203388793,-0.014669169497241803
1984-02-08,0.25741435328284873,0.2726541000472522,0.033365503492707796,0.3616454777749993,-0.16789798812586443,-0.14590036227388734,,0.549305742498074,0.06098071933367615
1984-02-09,0.15068250353592838,0.21156226322404387,0.041522919996392765,0.3544329840870346,-0.02374228069690335,0.07971018649918096,,0.3914824236074517,-0.005116003437495755
1984-02-10,0.15780923341650985,0.24100486742787525,0.04285773897977755,0.34166190342567565,-0.10012573698558151,0.04860958749187271,,0.35499776156979823,0.013195621429169184
1984-02-13,0.13368820882340424,0.18689901737167466,0.010525826546918738,0.3183367578005178,0.0338715969551319,0.15809231236129262,,0.3040476212682612,-0.028997255930321424
1984-02-14,0.006545736216607319,0.1753996116873474,-0.043999777081546704,0.31428325163403315,0.03651000230962491,0.19124926570790793,,0.4401494846505648,-0.08387817221872168
1984-02-15,0.011724672471888124,0.17559256156485392,-0.039770275538436144,0.3000447197246135,0.0614298817637075,0.1979428016926675,,0.4417850762571748,-0.06642185568068304
1984-02-16,0.11616183337550257,0.25936967493945084,-0.06934458001333435,0.31349117869389626,0.06004188717100907,0.26409291833878984,,0.4282121542406911,-0.051624468359271806
1984-02-17,0.18923593669183997,0.307653609170328,-0.09602527160803702,0.2265832382808257,0.035217240760546414,0.22112188678292127,,0.3986339123677284,-0.08197657556933222
1984-02-20,0.2131897980268796,0.29169690342106247,-0.11879499903255392,0.2024317698807747,0.07100371926860823,0.1986286275195604,,0.39156287867493256,-0.07366984687851097
1984-02-21,0.27009688362436945,0.27181616940041814,-0.2029749470070826,0.16728237268570254,0.012409679027408652,0.24100016566739607,,0.3653908088992405,-0.09892249730815858
1984-02-22,0.24549175099219625,0.24335625232877864,-0.21345096495028185,0.16396627788848245,0.010177098797458236,0.2152669102703886,,0.3536078169169043,-0.11239651979120344
1984-02-23,0.22733385370194162,0.24289141484498367,-0.23396894068494187,0.19550692811794831,-0.14765805745091823,0.23370348778560407,,0.4366567068305754,-0.11285628406242869
1984-02-24,0.22712847305898007,0.31832461947980956,-0.07491662130293608,0.44663229749552935,-0.07878091698939653,0.22393752999881303,,0.39791399596970645,0.0756312777419103
1984-02-27,0.08435073084684686,0.25435264912737254,-0.14647631558668095,0.4377708477869646,-0.04204869007319752,0.26530448787242683,,0.3835146813344755,-0.032557965436000216
1984-02-28,0.0011567733630992885,0.27318431892148515,-0.077654959159,0.4741118976222574,-0.046770435988941095,0.2628596648843679,,0.437595647430767,-0.09662191647654429
1984-02-29,-0.03699575695866903,0.27763634990406216,-0.05722073556899016,0.49035437023017553,0.04954761838556368,0.22219059139688924,,0.4520548517622661,-0.08423085516929263
1984-03-01,-0.006599254368301163,0.25697416876560436,0.07986778016685493,0.6713356048720225,0.12086071105809669,0.3194213774454431,,0.46954050244113144,0.007955622928095984
1984-03-02,0.010962749241269092,0.30831334506429253,0.07461556987591687,0.7298858167784658,0.2390031250158748,0.31144628380168216,,0.46009140980542895,0.07451494951920774
1984-03-05,-0.014534666762552006,0.29479191891473727,0.056768243526541994,0.7085132229367765,0.24049705208358307,0.31648511788876954,,0.4423815406782402,0.05521035846899353
1984-03-06,-0.01749198209372498,0.3221728338792436,0.0780892716547985,0.7107357688967466,0.24005691769115933,0.3251939070824094,,0.41121078678895545,0.08505547763758553
1984-03-07,-0.07986626751775075,0.22888902647421394,-0.023464820385890414,0.6630905716035541,0.30874742811944433,0.3517026256145331,,0.38182346274076406,0.020854920298387862
1984-03-08,-0.07664628817342367,0.33188315683519004,0.0025802261487228285,0.7015170694719456,0.1152648696137955,0.3157028166880666,,0.42508119414600454,0.07930775971676683
1984-03-09,-0.07832206203730292,0.3440410831339509,0.014703255023640092,0.6945794407305433,0.10478898410819135,0.3393035542659752,,0.43521444258128833,0.09129077827709196
1984-03-12,-0.06853309054317909,0.31324306940488816,0.004372981279285336,0.717169162917261,-0.05484686948276471,0.24582672632176109,,0.4512992123605621,0.06468357838226117
1984-03-13,0.04744788731168785,0.3080114980508826,0.07180923049506616,0.7567401926548064,-0.029939039566765625,0.20382246684123326,,0.48151836077019095,0.10913677282664459
1984-03-14,0.05578875654939503,0.30132346396503323,0.06733900629514195,0.7589323937071782,-0.02559517593188665,0.1918041049860335,,0.48661447864843455,0.1272419147696529
1984-03-15,0.046264108977655136,0.3730835189971268,0.10329449618409497,0.7513394554779912,-0.004939404448225343,0.1440270333921829,,0.47929192351418165,0.15226788658040227
1984-03-16,-0.020349551186822894,0.37333287438701956,0.14323292311779434,0.7728700167835834,0.04778030383302403,0.17942322598342766,,0.5422203761597113,0.18835305989631548
1984-03-19,-0.055561553215669274,0.4133214339379583,0.25848370551891975,0.7698832517059376,0.06231798592899497,0.1687928196778915,,0.5686304523558993,0.2072760434135495
1984-03-20,-0.06489497348549796,0.44636520491919135,0.36250282360628555,0.781263300782581,0.07049001576756485,0.13408771807813616,,0.5713923263840442,0.2930137766153068
1984-03-21,-0.10724463892095171,0.3367924618771557,0.3008562999332737,0.7820231095093878,0.06156443430516362,0.25289521392290615,,0.5819809248316054,0.24347564645002961
1984-03-22,-0.09990826264658849,0.35381317123326944,0.31865945537665136,0.8147935535485378,0.4129993370697039,0.29962456285108985,,0.5909115422684886,0.27740201444694534
1984-03-23,-0.11660694182526125,0.2868498938647709,0.23680687481848253,0.7537804569831438,0.5209240993683676,0.29419548864962325,,0.6869565403332847,0.16324498358566558
1984-03-26,0.0340414687637896,0.3120022806297373,0.4108934688777884,0.7881583606249033,0.47866116479989446,0.3480921426300582,,0.6747812183337046,0.25363849303868863
1984-03-27,-0.09355998350388439,0.2658850001995221,0.34897193205512483,0.7747480613581608,0.41964387461912184,0.24541396508272156,,0.6317306004672539,0.21026803152731283
