date,mkt_ret,vol21,avg_corr,state_id,regime,p_state_0,p_state_1,p_state_2,p_low_vol,p_high_vol_stress,p_normal,posterior_entropy,max_posterior,hard_regime,soft_regime,vol_next,entropy_bin
2026-01-09,0.0041480250454839,0.102820861775872,0.1406609706566397,2,normal,6.436142887874616e-05,7.495735964959374e-08,0.9999355636137676,6.436142887874616e-05,7.495735964959374e-08,0.9999355636137676,0.0006251668478156404,0.9999355636137616,normal,normal,0.1028812326081579,low
2026-01-12,-0.0003497130908694,0.1028812326081579,0.1487495621824097,2,normal,1.2522739907289002e-05,7.9113868190532e-08,0.9999873981462252,1.2522739907289002e-05,7.9113868190532e-08,0.9999873981462252,0.00014131620204802116,0.9999873981462245,normal,normal,0.1056416665964049,low
2026-01-13,0.0052710576950155,0.1056416665964049,0.150859782921241,2,normal,9.372084669584355e-05,1.5055198386913426e-07,0.9999061286013166,9.372084669584355e-05,1.5055198386913426e-07,0.9999061286013166,0.0008788456755105113,0.9999061286013203,normal,normal,0.0927568343337872,low
2026-01-14,0.0049956420238079,0.0927568343337872,0.1610401480496526,2,normal,0.0030716669796003,2.5421996865760493e-07,0.996928078800436,0.0030716669796003,2.5421996865760493e-07,0.996928078800436,0.01897147429215707,0.9969280788004311,normal,normal,0.0928909628227735,low
2026-01-15,6.094577012667677e-05,0.0928909628227735,0.1212396928701912,2,normal,0.2411610043254425,3.830150953433262e-08,0.7588389573730584,0.2411610043254425,3.830150953433262e-08,0.7588389573730584,0.502829970679442,0.7588389573730505,normal,normal,0.0949878794321435,mid
2026-01-16,-0.0115675131761875,0.0949878794321435,0.1232639106993854,2,normal,0.4082219850572962,3.039454528681283e-08,0.591777984548145,0.4082219850572962,3.039454528681283e-08,0.591777984548145,0.615508693187107,0.591777984548153,normal,uncertain,0.0864014788173802,high
2026-01-19,-0.0038819147445803,0.0864014788173802,0.1277179234110681,0,low_vol,0.9457259608661722,4.6099035880369276e-10,0.0542740386728276,0.9457259608661722,4.6099035880369276e-10,0.0542740386728276,0.19198091297914163,0.9457259608661814,low_vol,low_vol,0.0815658004801923,low
2026-01-20,-0.0015310158302417,0.0815658004801923,0.1172731088898539,0,low_vol,0.999793960784526,4.798992238627747e-12,0.0002060392106798,0.999793960784526,4.798992238627747e-12,0.0002060392106798,0.001779303225397802,0.9997939607845213,low_vol,low_vol,0.0810550797679036,low
2026-01-21,-0.0028812802094459,0.0810550797679036,0.1053500708060115,0,low_vol,0.9999984656652264,9.225042652743863e-15,1.534334771622187e-06,0.9999984656652264,9.225042652743863e-15,1.534334771622187e-06,2.00936551592854e-05,0.9999984656642283,low_vol,low_vol,0.0810039299556291,low
2026-01-22,0.001377591121204,0.0810039299556291,0.1075184555569032,0,low_vol,0.9999984613560472,3.817203987233741e-18,1.5386439568777412e-06,0.9999984613560472,3.817203987233741e-18,1.5386439568777412e-06,2.014616030046271e-05,0.9999984613550431,low_vol,low_vol,0.0775950369009363,low
2026-01-23,0.0004063572803526,0.0775950369009363,0.1015768363848738,0,low_vol,0.9999998658184756,6.8056562435313e-19,1.3418153290161858e-07,0.9999998658184756,6.8056562435313e-19,1.3418153290161858e-07,2.0548727216431416e-06,0.999999865817467,low_vol,low_vol,0.0763194960338581,low
2026-01-26,-0.0063263647912972,0.0763194960338581,0.1096845862958972,0,low_vol,0.99999997372791,1.2347819567403088e-18,2.6272086672767012e-08,0.99999997372791,1.2347819567403088e-18,2.6272086672767012e-08,4.4135101941832703e-07,0.9999999737269133,low_vol,low_vol,0.0772277478755641,low
2026-01-27,-0.0061962531873698,0.0772277478755641,0.1029274290832089,0,low_vol,0.999999941226436,1.586489296133912e-20,5.87735571412581e-08,0.999999941226436,1.586489296133912e-20,5.87735571412581e-08,9.442429088375075e-07,0.9999999412254428,low_vol,low_vol,0.0732600370922343,low
2026-01-28,0.0051501553846295,0.0732600370922343,0.1041378539304156,0,low_vol,0.9999999913524676,7.793116261319947e-21,8.647542626005497e-09,0.9999999913524676,7.793116261319947e-21,8.647542626005497e-09,1.5403647937751952e-07,0.9999999913514573,low_vol,low_vol,0.0729483193247446,low
2026-01-29,-0.0015190080030722,0.0729483193247446,0.0790117596427808,0,low_vol,0.9999999958985768,2.8826417317866314e-22,4.101433263334036e-09,0.9999999958985768,2.8826417317866314e-22,4.101433263334036e-09,7.585629121467973e-08,0.9999999958975667,low_vol,low_vol,0.0729534285146131,low
2026-01-30,-0.0027280384436486,0.0729534285146131,0.0833137164418955,0,low_vol,0.999999996728178,5.194889198401467e-20,3.271815006908675e-09,0.999999996728178,5.194889198401467e-20,3.271815006908675e-09,6.119074920460746e-08,0.999999996727185,low_vol,low_vol,0.0776220443102661,low
2026-02-02,0.0061310974003501,0.0776220443102661,0.0807147050556933,0,low_vol,0.9999991635749071,3.567238016359759e-17,8.364250906636044e-07,0.9999991635749071,3.567238016359759e-17,8.364250906636044e-07,1.1415759691878942e-05,0.9999991635739093,low_vol,low_vol,0.0839334830152337,low
2026-02-03,0.0084672328308068,0.0839334830152337,0.0896051508585983,0,low_vol,0.996893971564181,3.5296055028359073e-13,0.003106028435461,0.996893971564181,3.5296055028359073e-13,0.003106028435461,0.019148413749775762,0.9968939715635411,low_vol,low_vol,0.095953520556134,low
2026-02-04,-0.0146341028596513,0.095953520556134,0.1081254768191518,2,normal,0.3310361992605511,3.150489838539244e-09,0.6689637975889482,0.3310361992605511,3.150489838539244e-09,0.6689637975889482,0.5779200722868072,0.6689637975889555,normal,uncertain,0.1014245218291234,mid
2026-02-05,0.0104769348474646,0.1014245218291234,0.1591345124117913,2,normal,0.0014680111219809,6.990312118578695e-08,0.9985319189748938,0.0014680111219809,6.990312118578695e-08,0.9985319189748938,0.010053805455506328,0.9985319189748979,normal,normal,0.0998663318208416,low
2026-02-06,0.0034791871731453,0.0998663318208416,0.1858911039882474,2,normal,6.91369334625264e-08,4.148562411449957e-07,0.9999995160068272,6.91369334625264e-08,4.148562411449957e-07,0.9999995160068272,7.027335225766931e-06,0.9999995160068255,normal,normal,0.099253513906409,low
2026-02-09,0.0027966239640606,0.099253513906409,0.1852170533559623,2,normal,2.9381796013037706e-08,4.7886076817213e-07,0.9999994917574369,2.9381796013037706e-08,4.7886076817213e-07,0.9999994917574369,7.269280263683321e-06,0.9999994917574357,normal,normal,0.1029030729193444,low
2026-02-10,0.0077114083850197,0.1029030729193444,0.1801710307865642,2,normal,4.4317665917522105e-08,1.88612323870344e-07,0.9999997670700213,4.4317665917522105e-08,1.88612323870344e-07,0.9999997670700213,3.553304503792356e-06,0.9999997670700101,normal,normal,0.1012871882235782,low
2026-02-11,0.0006221674482604,0.1012871882235782,0.1790964019285009,2,normal,6.313130624713128e-08,2.611555856703375e-07,0.9999996757130944,6.313130624713128e-08,2.611555856703375e-07,0.9999996757130944,4.851134649341767e-06,0.9999996757131081,normal,normal,0.1080218612432691,low
2026-02-12,0.0118027057775345,0.1080218612432691,0.1742874385103565,2,normal,3.4988071443815405e-07,6.951056466719723e-07,0.9999989550136436,3.4988071443815405e-07,6.951056466719723e-07,0.9999989550136436,1.4656892005126384e-05,0.9999989550136389,normal,normal,0.110613976672886,low
2026-02-13,0.007236429605408,0.110613976672886,0.1937581347710346,2,normal,4.0355610957222045e-09,1.2853122891004255e-06,0.999998710652143,4.0355610957222045e-09,1.2853122891004255e-06,0.999998710652143,1.7114296767829396e-05,0.9999987106521498,normal,normal,0.1012466925691179,low
2026-02-16,0.0016740199668861,0.1012466925691179,0.1968478221453041,2,normal,2.1403491439983142e-09,1.1478243356450375e-06,0.9999988500353044,2.1403491439983142e-09,1.1478243356450375e-06,0.9999988500353044,1.5375962163357998e-05,0.9999988500353152,normal,normal,0.0998598572258278,low
2026-02-17,-0.00098248071227,0.0998598572258278,0.1721260616845491,2,normal,2.7321950787911937e-07,2.385845428755758e-07,0.9999994881959426,2.7321950787911937e-07,2.385845428755758e-07,0.9999994881959426,7.535901635823242e-06,0.9999994881959492,normal,normal,0.0994854646460954,low
2026-02-18,-0.0002951954866366,0.0994854646460954,0.1660365106369478,2,normal,7.954983950050439e-07,1.488632035494882e-07,0.9999990556383888,7.954983950050439e-07,1.488632035494882e-07,0.9999990556383888,1.3159093545819005e-05,0.9999990556384014,normal,normal,0.1022139851010447,low
2026-02-19,-0.00646192228305,0.1022139851010447,0.1642305214238454,2,normal,5.483918551917578e-07,3.356402092996273e-07,0.9999991159679312,5.483918551917578e-07,3.356402092996273e-07,0.9999991159679312,1.255517027101257e-05,0.9999991159679356,normal,normal,0.1041614964243552,low
2026-02-20,-0.0044469031754553,0.1041614964243552,0.1694851916138218,2,normal,2.1441897082521013e-07,2.85721558310113e-07,0.9999994998594672,2.1441897082521013e-07,2.85721558310113e-07,0.9999994998594672,7.371061388523329e-06,0.9999994998594709,normal,normal,0.104833972591713,low
2026-02-23,-0.0023935690874454,0.104833972591713,0.1775834979199708,2,normal,5.3487289347928124e-08,3.1855879183932216e-07,0.9999996279539242,5.3487289347928124e-08,3.1855879183932216e-07,0.9999996279539242,5.4915595189561985e-06,0.9999996279539188,normal,normal,0.1015432967383259,low
2026-02-24,7.60985101064213e-05,0.1015432967383259,0.1749576709539282,2,normal,1.276853545860516e-07,2.032134993382656e-07,0.9999996691011552,1.276853545860516e-07,2.032134993382656e-07,0.9999996691011552,4.996354066983495e-06,0.9999996691011461,normal,normal,0.099599730629765,low
2026-02-25,-0.0037145158857266,0.099599730629765,0.163411830133777,2,normal,1.104701906095249e-06,2.225799846972303e-07,0.9999986727181064,1.104701906095249e-06,2.225799846972303e-07,0.9999986727181064,1.8103544249663152e-05,0.9999986727181092,normal,normal,0.1028902543826672,low
2026-02-26,0.0096151768292506,0.1028902543826672,0.1565023932354317,2,normal,5.512792352196494e-06,1.1355872664072737e-07,0.9999943736489144,5.512792352196494e-06,1.1355872664072737e-07,0.9999943736489144,6.753388700693148e-05,0.9999943736489212,normal,normal,0.1045536810353346,low
2026-02-27,-0.0045439471026702,0.1045536810353346,0.1667222054848041,2,normal,3.3966314894145494e-07,2.60615174451705e-07,0.9999993997216832,3.3966314894145494e-07,2.60615174451705e-07,0.9999993997216832,8.747990769771222e-06,0.9999993997216765,normal,normal,0.1035734642589615,low
2026-03-02,0.0002170128813267,0.1035734642589615,0.1688202564395868,2,normal,3.2817115047122364e-07,1.3898764047772088e-07,0.9999995328411968,3.2817115047122364e-07,1.3898764047772088e-07,0.9999995328411968,6.882432416868789e-06,0.999999532841209,normal,normal,0.1022656199003669,low
2026-03-03,0.0005817076936517,0.1022656199003669,0.1691204500587021,2,normal,3.3820998928041457e-07,1.3230303972645582e-07,0.9999995294869818,3.3820998928041457e-07,1.3230303972645582e-07,0.9999995294869818,6.922500602134777e-06,0.9999995294869709,normal,normal,0.1075217538504048,low
2026-03-04,-0.0112466834795326,0.1075217538504048,0.167528823901234,2,normal,1.3747191559571558e-07,1.8905070706725424e-06,0.9999979720210022,1.3747191559571558e-07,1.8905070706725424e-06,0.9999979720210022,2.650104373667068e-05,0.9999979720210137,normal,normal,0.1031383826732255,low
2026-03-05,0.0141843607389406,0.1031383826732255,0.188111060877923,2,normal,7.092958987948862e-09,5.544671768928478e-07,0.9999994384398732,7.092958987948862e-09,5.544671768928478e-07,0.9999994384398732,7.902602555124917e-06,0.999999438439864,normal,normal,0.0997509796993809,low
2026-03-06,-0.0039029605139662,0.0997509796993809,0.164794405659533,2,normal,8.739704672861654e-07,2.4844595724417093e-07,0.9999988775835836,8.739704672861654e-07,2.4844595724417093e-07,0.9999988775835836,1.555860223584588e-05,0.9999988775835754,normal,normal,0.0994783712557545,low
2026-03-09,0.0023372792413134,0.0994783712557545,0.1489742653484864,2,normal,1.2793940405825917e-05,5.4579309006496244e-08,0.9999871514802756,1.2793940405825917e-05,5.4579309006496244e-08,0.9999871514802756,0.00014373098613771376,0.9999871514802852,normal,normal,0.1083393138073507,low
2026-03-10,-0.0116280079934814,0.1083393138073507,0.1482227744226659,2,normal,3.266552649023871e-06,1.680109493602885e-06,0.9999950533378544,3.266552649023871e-06,1.680109493602885e-06,0.9999950533378544,6.239584289003169e-05,0.9999950533378573,normal,normal,0.1050545288665352,low
2026-03-11,-0.0014902967815486,0.1050545288665352,0.1656614389723297,2,normal,5.203541502121472e-07,1.7071650649007777e-07,0.99999930892933,5.203541502121472e-07,1.7071650649007777e-07,0.99999930892933,9.903646474701567e-06,0.9999993089293433,normal,normal,0.1093241137283275,low
2026-03-12,-0.0089384477289139,0.1093241137283275,0.1687686470001841,2,normal,1.593633209219798e-07,1.5356610794753747e-06,0.9999983049755924,1.593633209219798e-07,1.5356610794753747e-06,0.9999983049755924,2.2525320122498512e-05,0.9999983049755996,normal,normal,0.1006405592017574,low
2026-03-13,-0.0053646859968578,0.1006405592017574,0.1802827133812745,2,normal,5.992944206158309e-08,1.055959281506447e-06,0.9999988841112756,5.992944206158309e-08,1.055959281506447e-06,0.9999988841112756,1.514969455401088e-05,0.9999988841112765,normal,normal,0.0977780450495405,low
2026-03-16,0.0040782954881177,0.0977780450495405,0.1570419932136022,2,normal,4.616222811781509e-06,7.583689896125328e-08,0.99999530794029,4.616222811781509e-06,7.583689896125328e-08,0.99999530794029,5.702646765819425e-05,0.9999953079402893,normal,normal,0.0992769774375152,low
2026-03-17,0.0042928821086443,0.0992769774375152,0.1541495929768199,2,normal,6.231834776672891e-06,5.975573473050937e-08,0.9999937084094874,6.231834776672891e-06,5.975573473050937e-08,0.9999937084094874,7.462073908712546e-05,0.9999937084094886,normal,normal,0.1026913637051197,low
2026-03-18,0.0061429893300584,0.1026913637051197,0.1576060054709445,2,normal,3.6033118798736263e-06,8.110305573446785e-08,0.9999963155850596,3.6033118798736263e-06,8.110305573446785e-08,0.9999963155850596,4.5667883245394014e-05,0.9999963155850644,normal,normal,0.1035047170741251,low
2026-03-19,0.0027002632566465,0.1035047170741251,0.1651566593597023,2,normal,7.428850292433341e-07,1.0371865040777708e-07,0.9999991533963342,7.428850292433341e-07,1.0371865040777708e-07,0.9999991533963342,1.1831922341740724e-05,0.9999991533963204,normal,normal,0.1075309486038287,low
2026-03-20,-0.0108862785349385,0.1075309486038287,0.1692699641680633,2,normal,1.066623463710991e-07,1.8372243703028048e-06,0.9999980561132836,1.066623463710991e-07,1.8372243703028048e-06,0.9999980561132836,2.5414688656375785e-05,0.9999980561132834,normal,normal,0.1093477278161862,low
2026-03-23,-0.0076841923219148,0.1093477278161862,0.1775426784543154,2,normal,3.516678318210276e-08,1.5741669903662734e-06,0.9999983906662226,3.516678318210276e-08,1.5741669903662734e-06,0.9999983906662226,2.115995405334455e-05,0.9999983906662264,normal,normal,0.1106782872203757,low
2026-03-24,0.0038092810891971,0.1106782872203757,0.1852688332191008,2,normal,2.5342869984424837e-08,9.406898057428796e-07,0.9999990339673108,2.5342869984424837e-08,9.406898057428796e-07,0.9999990339673108,1.3164720687882376e-05,0.9999990339673243,normal,normal,0.1158164344534466,low
2026-03-25,0.0088425209749239,0.1158164344534466,0.1988363518931849,2,normal,5.816385674908145e-09,1.846225714396124e-05,0.9999815319264722,5.816385674908145e-09,1.846225714396124e-05,0.9999815319264722,0.00020008221122381733,0.9999815319264704,normal,normal,0.1159658888411271,low
2026-03-26,0.0032411620795999,0.1159658888411271,0.2126326561705087,2,normal,7.321830339937763e-11,1.871521154686832e-05,0.9999812847152312,7.321830339937763e-11,1.871521154686832e-05,0.9999812847152312,0.00020248623502987922,0.9999812847152348,normal,normal,0.1107125967025724,low
2026-03-27,0.0021474716544233,0.1107125967025724,0.2118652407638872,2,normal,3.3933050019869966e-11,3.7257471937011296e-06,0.9999962742188644,3.3933050019869966e-11,3.7257471937011296e-06,0.9999962742188644,4.578443050916811e-05,0.9999962742188733,normal,normal,0.109873384509928,low
2026-03-30,0.0008012687473335,0.109873384509928,0.1953680534310753,2,normal,1.6651498792093215e-09,1.1459567046210632e-06,0.9999988523781316,1.6651498792093215e-09,1.1459567046210632e-06,0.9999988523781316,1.5344022294519635e-05,0.9999988523781455,normal,normal,0.1110843229941626,low
2026-03-31,0.0043629109497115,0.1110843229941626,0.1946138484730281,2,normal,2.976117385643767e-09,1.360494165241748e-06,0.9999986365297304,2.976117385643767e-09,1.360494165241748e-06,0.9999986365297304,1.8021821461776144e-05,0.9999986365297173,normal,normal,0.1112090633327912,low
2026-04-01,0.0015039040456521,0.1112090633327912,0.1974028147998132,2,normal,1.2612499673598351e-09,1.706406390697884e-06,0.9999982923323586,1.2612499673598351e-09,1.706406390697884e-06,0.9999982923323586,2.220665154923323e-05,0.9999982923323594,normal,normal,0.1086149591034808,low
2026-04-02,-0.008994068939272,0.1086149591034808,0.1970438608282264,2,normal,6.450708741738447e-10,6.947792175992106e-06,0.9999930515627502,6.450708741738447e-10,6.947792175992106e-06,0.9999930515627502,8.144965635477314e-05,0.9999930515627531,normal,normal,0.0981749903751912,low
2026-04-03,0.0057934599133332,0.0981749903751912,0.1867383574000213,2,normal,2.4545678996011518e-08,5.659470469820305e-07,0.9999994095072716,2.4545678996011518e-08,5.659470469820305e-07,0.9999994095072716,8.339261635954517e-06,0.9999994095072741,normal,normal,0.0992373847471077,low
2026-04-06,-0.0058005634632559,0.0992373847471077,0.1493637318688646,2,normal,7.987758325768465e-06,1.6693889648465473e-07,0.9999918453027836,7.987758325768465e-06,1.6693889648465473e-07,0.9999918453027836,9.513544344437322e-05,0.9999918453027778,normal,normal,0.0996874493163709,low
2026-04-07,-0.0047038833332717,0.0996874493163709,0.1463275535839765,2,normal,1.5402687932822167e-05,1.1638034231724177e-07,0.9999844809317144,1.5402687932822167e-05,1.1638034231724177e-07,0.9999844809317144,0.00017117396673511272,0.9999844809317249,normal,normal,0.0916798083285706,low
2026-04-08,0.0003697493707999,0.0916798083285706,0.1400125657037613,2,normal,0.000202948460502,7.295521610753288e-06,0.9997897560178948,0.000202948460502,7.295521610753288e-06,0.9997897560178948,0.0018405913630398696,0.9997897560178872,normal,normal,0.1051153414046682,low
2026-04-09,0.0146842080568632,0.1051153414046682,0.1218979699835938,2,normal,2.4727076502217838e-23,0.0115862597122489,0.9884137402877587,2.4727076502217838e-23,0.0115862597122489,0.9884137402877587,0.057499516582939544,0.9884137402867628,normal,normal,0.1631943835463053,low
2026-04-10,-0.0364057792112526,0.1631943835463053,0.1729402051267088,1,high_vol_stress,3.758082667239387e-46,1.0,1.8926581995521148e-35,3.758082667239387e-46,1.0,1.8926581995521148e-35,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1797137024653456,low
2026-04-13,0.0216609924421098,0.1797137024653456,0.3481161735857139,1,high_vol_stress,3.7206173493577956e-91,1.0,9.540311739928328e-51,3.7206173493577956e-91,1.0,9.540311739928328e-51,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1807105777030729,low
2026-04-14,0.0069469623091809,0.1807105777030729,0.3872677927384885,1,high_vol_stress,2.373886244003367e-129,1.0,3.4094500417605944e-47,2.373886244003367e-129,1.0,3.4094500417605944e-47,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.182393084172794,low
2026-04-15,-0.0076886966036615,0.182393084172794,0.3847488486311775,1,high_vol_stress,4.954146589690304e-128,1.0,6.472465644983745e-48,4.954146589690304e-128,1.0,6.472465644983745e-48,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.18127216004453,low
2026-04-16,0.0023980757319973,0.18127216004453,0.3822545120074119,1,high_vol_stress,2.1133715699936407e-126,1.0,2.550789229163756e-47,2.1133715699936407e-126,1.0,2.550789229163756e-47,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1949964465455798,low
2026-04-17,0.0206774361010931,0.1949964465455798,0.3736529915670247,1,high_vol_stress,5.285468740708722e-128,1.0,1.668525918150285e-70,5.285468740708722e-128,1.0,1.668525918150285e-70,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1905100432928378,low
2026-04-20,-0.0007830466341458,0.1905100432928378,0.4109378612974888,1,high_vol_stress,3.011693446723228e-140,1.0,8.513131679590765e-58,3.011693446723228e-140,1.0,8.513131679590765e-58,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1938318242567711,low
2026-04-21,0.0155496876143589,0.1938318242567711,0.400186290089134,1,high_vol_stress,1.743608316773037e-137,1.0,1.3910312231097381e-65,1.743608316773037e-137,1.0,1.3910312231097381e-65,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1961537709976938,low
2026-04-22,-0.0065989685011322,0.1961537709976938,0.4037832401819123,1,high_vol_stress,8.470783213306665e-141,1.0,6.215048457429873e-65,8.470783213306665e-141,1.0,6.215048457429873e-65,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1976834519101343,low
2026-04-23,-0.008775811728004,0.1976834519101343,0.4066763083748401,1,high_vol_stress,1.1585917337676536e-142,1.0,7.594242555254238e-67,1.1585917337676536e-142,1.0,7.594242555254238e-67,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2219914843444562,low
2026-04-24,0.0301114211443211,0.2219914843444562,0.411683434185331,1,high_vol_stress,8.25953978405926e-154,1.0,7.628866836248385e-120,8.25953978405926e-154,1.0,7.628866836248385e-120,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2221684002535313,low
2026-04-27,0.004816694620427,0.2221684002535313,0.4588764317452085,1,high_vol_stress,3.4163434664451565e-168,1.0,2.891676054522471e-106,3.4163434664451565e-168,1.0,2.891676054522471e-106,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2221253365986676,low
2026-04-28,0.0035260478628667,0.2221253365986676,0.4522520202455357,1,high_vol_stress,5.894238620625321e-166,1.0,2.629382943018321e-106,5.894238620625321e-166,1.0,2.629382943018321e-106,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2406427683400358,low
2026-04-29,0.0292081054044389,0.2406427683400358,0.4549592373206397,1,high_vol_stress,7.486384652072062e-177,1.0,3.687055441316576e-155,7.486384652072062e-177,1.0,3.687055441316576e-155,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2429570378522993,low
2026-04-30,0.0137260933870816,0.2429570378522993,0.4793730594568393,1,high_vol_stress,1.5975625460310604e-185,1.0,2.7952735536665176e-150,1.5975625460310604e-185,1.0,2.7952735536665176e-150,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2499532608875861,low
2026-05-01,-0.0170054891819637,0.2499532608875861,0.4836204469566635,1,high_vol_stress,6.052482790488081e-196,1.0,6.586967363366409e-158,6.052482790488081e-196,1.0,6.586967363366409e-158,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2498604012161773,low
2026-05-04,0.0034442554689621,0.2498604012161773,0.4904911116858323,1,high_vol_stress,5.030651739354968e-194,1.0,1.7031479860113532e-161,5.030651739354968e-194,1.0,1.7031479860113532e-161,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2482813839376739,low
2026-05-05,0.0102265598560729,0.2482813839376739,0.4902988014667395,1,high_vol_stress,1.479186472145569e-192,1.0,4.1579088854713445e-160,1.479186472145569e-192,1.0,4.1579088854713445e-160,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2503804809933427,low
2026-05-06,0.0184758595670382,0.2503804809933427,0.482119709729803,1,high_vol_stress,9.9062698649503e-191,1.0,1.397181477168261e-169,9.9062698649503e-191,1.0,1.397181477168261e-169,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2565889717801426,low
2026-05-07,0.0230265151603952,0.2565889717801426,0.4833355487606908,1,high_vol_stress,4.523840915265475e-195,1.0,2.0987518135485807e-187,4.523840915265475e-195,1.0,2.0987518135485807e-187,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2549610280434969,low
2026-05-08,0.0056578016184104,0.2549610280434969,0.496117475286308,1,high_vol_stress,6.8225230530998755e-199,1.0,6.7297833643461875e-174,6.8225230530998755e-199,1.0,6.7297833643461875e-174,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2022063907606639,low
2026-05-11,0.009094007720136,0.2022063907606639,0.4876913389798774,1,high_vol_stress,3.8052636293494348e-171,1.0,2.3395610792437267e-74,3.8052636293494348e-171,1.0,2.3395610792437267e-74,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2037037512895268,low
2026-05-12,-0.0077781238829822,0.2037037512895268,0.3537430431734021,1,high_vol_stress,2.647098260898124e-130,1.0,3.2786776901819206e-79,2.647098260898124e-130,1.0,3.2786776901819206e-79,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2131152683858338,low
2026-05-13,-0.0110155718226089,0.2131152683858338,0.3570656233216438,1,high_vol_stress,3.4019472126878128e-136,1.0,4.974431929182059e-95,3.4019472126878128e-136,1.0,4.974431929182059e-95,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2122535562820205,low
2026-05-14,-0.0066012076023867,0.2122535562820205,0.3920038177340627,1,high_vol_stress,6.070339774562007e-144,1.0,7.057290253322641e-91,6.070339774562007e-144,1.0,7.057290253322641e-91,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2136684981228302,low
2026-05-15,-0.0017137385269196,0.2136684981228302,0.3876694732046961,1,high_vol_stress,1.5164418393094146e-142,1.0,1.1747571243653279e-94,1.5164418393094146e-142,1.0,1.1747571243653279e-94,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2111405757514236,low
2026-05-18,-0.0067562678531733,0.2111405757514236,0.3928390333274903,1,high_vol_stress,1.0482897799411037e-143,1.0,7.632104933734148e-89,1.0482897799411037e-143,1.0,7.632104933734148e-89,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2144009778715395,low
2026-05-19,-0.007192919938423,0.2144009778715395,0.3885485935369088,1,high_vol_stress,4.3375178385375873e-144,1.0,6.447433404551656e-95,4.3375178385375873e-144,1.0,6.447433404551656e-95,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2108389546164289,low
2026-05-20,0.0007898358402474,0.2108389546164289,0.4076409471689344,1,high_vol_stress,9.639190544627181e-147,1.0,1.5593532408389045e-88,9.639190544627181e-147,1.0,1.5593532408389045e-88,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2089160786050233,low
2026-05-21,-0.0028589712029099,0.2089160786050233,0.4010371230047479,1,high_vol_stress,1.990782609472196e-144,1.0,4.7109344104839474e-85,1.990782609472196e-144,1.0,4.7109344104839474e-85,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.2037978592479301,low
2026-05-22,0.0032217438685153,0.2037978592479301,0.4012726602370217,1,high_vol_stress,1.147098466701719e-141,1.0,9.625591241357735e-78,1.147098466701719e-141,1.0,9.625591241357735e-78,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1818525491022275,low
2026-05-25,-0.0010484076537808,0.1818525491022275,0.3853074026023911,1,high_vol_stress,1.0716713770649256e-129,1.0,1.271932203095529e-47,1.0716713770649256e-129,1.0,1.271932203095529e-47,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1824427440655652,low
2026-05-26,0.0075591507768074,0.1824427440655652,0.3293053128982472,1,high_vol_stress,2.7077760367529647e-112,1.0,9.960081798895693e-52,2.7077760367529647e-112,1.0,9.960081798895693e-52,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1825693421577107,low
